Conversion ID,Advertiser,Status,Conversion Time,Estimate M1 Cashback Value
13f9c28ca50c4b9eb01dee9bc7509ffe-1,Shopee SG,Pending,25/05/2024 11:03,0.088
bb4b38d709ba450e8b5638753f50372d-1,Shopee SG,Pending,25/05/2024 11:03,0.089
1d91c03fcae94e0583d99057aed36def-1,Shopee SG,Pending,25/05/2024 11:03,0.315
1f6aef88653a408d9ac895279e89f87a-1,Shopee SG,Pending,25/05/2024 09:58,0.017
7c9d7730a088448b8244f4c6c3dd7257-1,Shopee SG,Pending,25/05/2024 09:58,0.095
ed7367d59c184e4cbfd9f9c4036f6c2f-1,Shopee SG,Pending,25/05/2024 09:58,0.163
0edf57de10334b4789cc01960dec566b-1,Shopee SG,Pending,25/05/2024 09:58,0.055
951c01e414794e059802207af5a83773-1,Shopee SG,Pending,25/05/2024 09:51,0.374
710426af1fbb44669e387cfb60df2c49-1,Shopee SG,Pending,25/05/2024 09:51,0.191
07013de780d34c87a6f5f5373a3a5cc2-1,Shopee SG,Pending,25/05/2024 09:49,0.062
5a6a2751ba4243418912e91a52e48ef0-1,Shopee SG,Pending,25/05/2024 08:33,0.243
95ee820052484b5b9a467b95a1cfa8b5,Shopee SG,Pending,25/05/2024 08:03,0.047
d02d2a2cbbdb4e458373d74944402145,Shopee SG,Pending,25/05/2024 08:03,0.094
ade1d0bc4a5b4b39b758ff2c8b1679ff,Shopee SG,Pending,25/05/2024 08:03,0.14
2afba086825c42fe9036ef20c067f517-1,Shopee SG,Pending,25/05/2024 07:34,0.264
8b91623b45ba4195a960bb763d821221-1,Shopee SG,Pending,25/05/2024 02:25,0.121
8bc4377790f54465940eed4e7b76dcc0-1,Shopee SG,Pending,25/05/2024 02:07,0.256
87a7ab742a5c45b2948ff59cb2318383-1,Shopee SG,Pending,25/05/2024 02:07,0.129
3dcac301d17c4a13940ad6eeb4422a26-1,Shopee SG,Pending,25/05/2024 02:07,0.245
3548290c0a19485aa594c0baba72cb0f-1,Shopee SG,Pending,25/05/2024 00:48,0.086
bc13a15c08724b6296cc6035ffc70036-1,Shopee SG,Pending,24/05/2024 22:24,0.014
07e281aa29b84d9b88fa3031ee31fdb4-1,Shopee SG,Pending,24/05/2024 22:24,0.329
3fdaa5acc0474cc8b52b6d24c24e274f-1,Shopee SG,Pending,24/05/2024 22:24,0.353
29691b7e6356494f8a57e42307a845f6-1,Shopee SG,Pending,24/05/2024 22:24,0.219
69e39d4bb9e44142889e7e809598dd22-1,Shopee SG,Pending,24/05/2024 22:24,0.022
21612adce7fa4ac699bacff3f7dda64a-1,Shopee SG,Pending,24/05/2024 22:24,0.022
f1d629c79a6a446e887fd9c781080e03-1,Shopee SG,Pending,24/05/2024 22:24,0.022
4f21ccc7e4e54260a6d457f60bd10d10-1,Shopee SG,Pending,24/05/2024 22:24,0.135
49c295ea7b9f47b2a7d2a6afe0ab826d-1,Shopee SG,Pending,24/05/2024 22:24,0.178
3c55456c2d2a483bb2176c9ac3e36742-1,Shopee SG,Pending,24/05/2024 21:56,0.097
d957d1e2cf724f49ad9a04eaae0f15b1-1,Shopee SG,Pending,24/05/2024 20:29,0.03
d4da4ed6b2ec4d1bafdecf11234e06fb-1,Shopee SG,Pending,24/05/2024 13:29,0.544
d429ad04a9e845509fce4cd6b61182eb-1,Shopee SG,Pending,24/05/2024 11:09,0.016
1206db40ac864d9b912c42f9b9560c00-1,Shopee SG,Pending,24/05/2024 11:09,0.008
e55f60224e77495caa8360c75bd82a31-1,Shopee SG,Pending,23/05/2024 20:23,0.074
07bfc66dabab48ea92cb541e29921fcd-1,Shopee SG,Pending,23/05/2024 09:57,0.084
dd010bb21574479188fe29de61a17d48-1,Shopee SG,Pending,23/05/2024 09:25,0.013
bb5bd3104b034255afbc1357bdf7da25-1,Shopee SG,Pending,22/05/2024 18:44,0.593
a15441d6c172464b83193f83c5b63e6c-1,Shopee SG,Pending,22/05/2024 18:44,0.03
8f0d6d910e184c38a10857c788d2375b,Shopee SG,Pending,22/05/2024 18:44,0.414
306afe80ac5b4ca681252413282248b9-1,Shopee SG,Pending,22/05/2024 16:28,0.012
c2d125a5ab384a9b9e3a9dd2a6ee8f2b-1,Shopee SG,Pending,22/05/2024 16:06,0.017
66db312559154a17b31d2e865d3116ea-1,Shopee SG,Pending,22/05/2024 16:06,0.018
5f78228fd77e4fcc873817229f2cc1b4-1,Shopee SG,Pending,22/05/2024 16:06,0.016
b031febc3270478ba6467d388e748b5e-1,Shopee SG,Pending,22/05/2024 16:06,0.042
49ac8abd3993437fb2cd775b2413da9b-1,Shopee SG,Pending,22/05/2024 16:06,0.015
6f8bc8034f8340a4aa634b34a32c2d5c-1,Shopee SG,Pending,22/05/2024 16:06,0.015
a38c36b7354a44d2aba92192ebc26682-1,Shopee SG,Pending,22/05/2024 16:06,0.017
f3f27eed5b414d008aa5588071371637-1,Shopee SG,Pending,22/05/2024 16:06,0.016
8750a3794eb0437aad713e9928d6741e-1,Shopee SG,Pending,22/05/2024 16:06,0.018
69f9b36ba8f64e1e9c8c81d23f2d3244-1,Shopee SG,Pending,22/05/2024 16:06,0.042
04fe9c278900474bbc93f321777e409d-1,Shopee SG,Pending,22/05/2024 16:06,0.011
32a47a5f5d7e4b81ad3e0bfc44c92e6a-1,Shopee SG,Pending,22/05/2024 15:34,0.332
c366960409fc4970a52f3df43617b211-1,Shopee SG,Pending,22/05/2024 13:37,0.506
153726acafdb4576b993b12e36fadea9-1,Shopee SG,Pending,22/05/2024 13:27,0.174
e016866eccf54c74b85102b31443f275-1,Shopee SG,Pending,22/05/2024 13:27,0.174
30120cb533be4f7883ce26f6f3f8b2a5-1,Shopee SG,Pending,22/05/2024 13:27,0.174
b4ec35387fc34f1f855a51816204d772-1,Shopee SG,Pending,22/05/2024 13:27,0.174
f56a86d517604a1dad151ceb1edb6565,Shopee SG,Pending,22/05/2024 00:29,0.359
f8283a7eabec4a0fb90e9403392bf581,Shopee SG,Pending,22/05/2024 00:29,0.188
1100l2065083815,iHerb,pending,20/05/2024 17:01,2.471
1101l2096183593,tripcom,pending,15/05/2024 21:54,23.27
5a41dc43ebf7429889ded8b53ec71940-1,Shopee SG,Pending,21/05/2024 21:23,0.351
9d911827c33e4a3fa1834ae1120749e6-1,Shopee SG,Pending,21/05/2024 18:35,0.712
41ff900e79c143aebfc41580e4f78548-1,Shopee SG,Pending,21/05/2024 15:28,0.077
d85c5f64f5fa4e1986c892ec6e02fb35,Shopee SG,Pending,21/05/2024 15:28,0.075
b53632057b5348988c322bca1a4b3b75-1,Shopee SG,Pending,21/05/2024 12:08,0.094
fdaf750c23b745b0a457a4d1c4de2364-1,Shopee SG,Pending,21/05/2024 11:40,0.156
4373e3d43202428ca8d451c4b277071b-1,Shopee SG,Pending,21/05/2024 02:09,0.117
93351eb686aa4548a8048d5b6f3f156d-1,Shopee SG,Pending,21/05/2024 02:09,0.233
64d772c88c0b4b2c845ceed71db9a380-1,Shopee SG,Pending,21/05/2024 00:47,0.309
0d77df8615c34b06a997d85071046768-1,Shopee SG,Pending,21/05/2024 00:47,0.309
ffdc640740bb4f0281ad1f6ac2ea3925-1,Shopee SG,Pending,21/05/2024 00:47,0.465
e0fd6810cdad40f7bc9792e167d4407b-1,Shopee SG,Pending,20/05/2024 21:44,0.742
19ee81c411c341299dba59cba6736130-1,Shopee SG,Pending,20/05/2024 21:44,0.764
7c68eb20014f4b70a11e0f2b24786098-1,Shopee SG,Pending,20/05/2024 21:44,0.764
9190dbbff92f4ecba03840d5647fa0c9-1,Shopee SG,Pending,20/05/2024 21:44,0.021
573eebcd42dc4db2807a99bed7c8ed3a-1,Shopee SG,Pending,20/05/2024 21:44,0.04
d049cbeebabd4969921e53ff22a986e4-1,Shopee SG,Pending,20/05/2024 21:44,0.094
96371b86a1684dd9978e33e9065dd877-1,Shopee SG,Pending,20/05/2024 21:44,0.09
d1d875ad22af4d76ad383be8a6e2f2a9-1,Shopee SG,Pending,20/05/2024 21:44,0.022
58b9e774fa7d443c900acf09f23b3731-1,Shopee SG,Pending,20/05/2024 21:44,0.117
5b32d2a6ff1e4ee8b12864a7ab2b41f1-1,Shopee SG,Pending,20/05/2024 19:11,0.045
dedf7dcfe79543d0aac1897cde3f18af-1,Shopee SG,Pending,20/05/2024 19:11,0.074
6e73135d9ff74ed5bc25782bd7768914-1,Shopee SG,Pending,20/05/2024 19:11,0.202
a254302d93394d16b1edd779af10660d-1,Shopee SG,Pending,20/05/2024 13:53,0.015
a13b9a371b974836b50f942bc7aba7d9-1,Shopee SG,Pending,20/05/2024 06:46,1.062
fec92a7a1f874d0ca80b01afb5c52506-1,Shopee SG,Pending,19/05/2024 13:23,0.288
bbc6578ee8c042bb8be9c4fe0dc7cec4-1,Shopee SG,Pending,19/05/2024 13:09,0.014
ab22573f165c45b588bb1e892c6492c7-1,Shopee SG,Pending,19/05/2024 13:09,0.103
f6a3981bcc714169a4d597f03b0d76b4-1,Shopee SG,Pending,19/05/2024 01:38,0.058
8210504beff14ed5908b29d81723587a-1,Shopee SG,Pending,19/05/2024 01:38,0.058
813a657b5df4428e92a822556e142da1-1,Shopee SG,Pending,18/05/2024 23:11,0.045
932065cd369245d588d3ae40a33fecd6-1,Shopee SG,Pending,18/05/2024 23:11,0.045
9870883440b24aafb1b75ab72efdf80e-1,Shopee SG,Pending,18/05/2024 22:56,0.054
b4017f635a684d20839330c1acb82da0-1,Shopee SG,Pending,18/05/2024 22:38,0.443
e3f040a3aaf9423c86ff41456d8b9ae7-1,Shopee SG,Pending,18/05/2024 20:53,0.052
926c763702df4347b7c60fb8181a6170-1,Shopee SG,Pending,18/05/2024 16:30,0.528
9730722c3bb348bfbeeab35ca52fbe17-1,Shopee SG,Pending,18/05/2024 15:00,0.028
6d4ec85a1b514ae5b72fde1e268fe29f-1,Shopee SG,Pending,18/05/2024 15:00,0.016
7f4f86efeebf477792358aa8b5a6c34c-1,Shopee SG,Pending,18/05/2024 14:00,0.365
b1cf780a3b77487896cf7c147f64d38f-1,Shopee SG,Pending,18/05/2024 14:00,0.251
fc7436f629984b0291898d45b2aeb159-1,Shopee SG,Pending,18/05/2024 13:15,0.033
692e1f65c09d4a4488f7ece58d25c20c-1,Shopee SG,Pending,18/05/2024 13:04,0.06
56a9f614a3f74fd69255c2157b8f9499-1,Shopee SG,Pending,18/05/2024 13:04,0.058
9c6f9b8be0a2436392b066d12c8f4ee8-1,Shopee SG,Pending,18/05/2024 13:04,0.038
0ca12d714ef14cdf9a851e850f84846e-1,Shopee SG,Pending,18/05/2024 13:04,0.072
8703e7de723c43e4998cdf96745edad1-1,Shopee SG,Pending,18/05/2024 13:04,0.048
34ace8b5b4e245a6b535f0dc9799759a-1,Shopee SG,Pending,18/05/2024 13:04,0.027
9b4b923f883b4d06905688ed700cc5e3-1,Shopee SG,Pending,18/05/2024 13:04,0.021
595cc88d6bef43c1af621109cd6886e4-1,Shopee SG,Pending,18/05/2024 13:04,0.018
7811c2ce1dc24077bdb47e6b415866a2-1,Shopee SG,Pending,18/05/2024 13:04,0.028
9b0ce37936d148a6b949361e048c0736-1,Shopee SG,Pending,18/05/2024 13:04,0.032
448f29d0e5df47b1940edba37791e3e9-1,Shopee SG,Pending,18/05/2024 13:04,0.028
d84ce2d2982747a88359ce3e6b26125d-1,Shopee SG,Pending,18/05/2024 13:04,0.014
8f82bbbe5d6e41af80c0315308ae37c9-1,Shopee SG,Pending,18/05/2024 13:04,0.028
f9a2be8cba2841a393a3801b0cb36089-1,Shopee SG,Pending,18/05/2024 13:04,0.015
0315a6e8cfb043b6b6df4c32432d5fc9-1,Shopee SG,Pending,18/05/2024 13:04,0.028
6a0b986fe1934dc7bdb4813b2119bd3e-1,Shopee SG,Pending,18/05/2024 13:04,0.03
388685330e5348dd8cac91ada3bcc631-1,Shopee SG,Pending,18/05/2024 13:04,0.054
c310878de5de44e7a04b6fd659d31d36-1,Shopee SG,Pending,18/05/2024 13:04,0.05
6d5c2932b21b46089860fd8c9a37e725-1,Shopee SG,Pending,18/05/2024 11:11,0.066
3bcdbb4a3cdc40d08503a4a7d5ad73c3-1,Shopee SG,Pending,18/05/2024 00:06,0.049
9fd27a5eb7154392b5147402082f0ab4-1,Shopee SG,Pending,18/05/2024 00:06,0.049
91a83db13d054b5383dbb8c0bed1a40d-1,Shopee SG,Pending,18/05/2024 00:06,0.049
219b5ef9eeab4f3d86a296647729897f-1,Shopee SG,Pending,18/05/2024 00:06,0.049
ac8a93c23404498bb0ad2f5c714ea4a8-1,Shopee SG,Pending,17/05/2024 21:53,0.039
906bedfce1db466188daf861165432a6-1,Shopee SG,Pending,17/05/2024 21:53,0.18
2a430d9f2eea4229ad0d705736d9cd3a,Shopee SG,Pending,17/05/2024 16:12,0.164
f6e259e584ab48cdb67951dae454f520-1,Shopee SG,Pending,17/05/2024 13:33,0.032
ee56ad52a5be48ceab583eac23152d96-1,Shopee SG,Pending,17/05/2024 13:33,0.032
e5e78ad1156c4b9cb7f4607a59dae634-1,Shopee SG,Pending,17/05/2024 13:26,0.032
8dbed2aeb52a4063bf9d442f44181b44-1,Shopee SG,Pending,17/05/2024 13:24,0.886
6d08dc0737d64683b1d6409d7b635a65-1,Shopee SG,Pending,17/05/2024 13:23,0.03
4c9d0375b6df4dbca714635379297828-1,Shopee SG,Pending,17/05/2024 11:54,0.64
68489711341348198715fa574dd7bd3a-1,Shopee SG,Pending,17/05/2024 11:54,0.237
d91c389666c34aab9a992ab9ab60f19d-1,Shopee SG,Pending,17/05/2024 11:50,0.221
2caf633749ac4fd3b19bb0273ec0583d-1,Shopee SG,Pending,17/05/2024 11:50,0.724
53efe88e4d11447ba9d97c0b99cb29ba-1,Shopee SG,Pending,17/05/2024 11:41,0.016
f981e8324903477aa9c1f2f43e0254bd-1,Shopee SG,Pending,17/05/2024 08:04,0.078
0ccf478b0ad643dda26d4cb08c9cf2e5,Shopee SG,Pending,17/05/2024 07:39,0.172
512fed39c7194ebdbf38141449d580b8-1,Shopee SG,Pending,17/05/2024 01:54,0.08
db6e41c272574528b7012f4aeef2552a-1,Shopee SG,Pending,17/05/2024 01:54,0.08
e83ca7a6b8ac42cb8ed14f7b7daa1241-1,Shopee SG,Pending,17/05/2024 01:16,0.874
705d624d4475489d8b2a3e26b94f9d2e-1,Shopee SG,Pending,16/05/2024 22:51,0.27
914d3165016a419ebac722ff6f804ec2-1,Shopee SG,Pending,16/05/2024 21:03,1.854
4ce6b02c5f384356bad12aa3e1a5e695-1,Shopee SG,Pending,16/05/2024 21:03,0.048
dce81d0e770e4db99fbb64c34713727a,Shopee SG,Pending,16/05/2024 21:03,0.019
b2c2cd0884f646e2a197cd6ba6c758f8,Shopee SG,Pending,16/05/2024 21:03,0.01
5b8ccd1215564617bf1c46f90e6ec9a5-1,Shopee SG,Pending,16/05/2024 17:02,1.087
5261c0e0533243ca9c6c1962bb61c894-1,Shopee SG,Pending,16/05/2024 12:07,1.003
6b24dc9055044a80b13aeae36da084dc-1,Shopee SG,Pending,16/05/2024 10:37,0.776
bd5a9bc8721b4d36b7face9c7a52a217-1,Shopee SG,Pending,16/05/2024 08:01,0.109
d9d50dba7da34572ab77d62d4ad95186-1,Shopee SG,Pending,16/05/2024 08:01,0.171
7584e26ec96143ea8767e82aa851f822-1,Shopee SG,Pending,16/05/2024 05:49,0.095
84a6e665102a415ba8ecf6cb0a605063-1,Shopee SG,Pending,16/05/2024 03:34,0.22
ece33caecdf941b99f3744a1dee9ce44-1,Shopee SG,Pending,15/05/2024 22:48,0.56
fa13b4b223e348148c64cdbe16e6f75a-1,Shopee SG,Pending,15/05/2024 21:00,0.137
7837ad721bc64afbadd71cc66e2b5189-1,Shopee SG,Pending,15/05/2024 21:00,0.12
0b927f7d8db0450ba636a274e1cfa8a4-1,Shopee SG,Pending,15/05/2024 21:00,0.137
fe3e2c6dfb5544da97b5c9e6f2d9d89f-1,Shopee SG,Pending,15/05/2024 18:48,0.156
70bd03c4a5aa4d4ea88a14a7a9650602-1,Shopee SG,Pending,15/05/2024 18:48,0.156
ab5c9c74adbc409685cc68898c66a231,Shopee SG,Pending,15/05/2024 18:48,0.322
6454b54a013e4238a038dc5c2f430774-1,Shopee SG,Pending,15/05/2024 18:48,0.044
e5291420f64546f3aaa69b32526ce3d2-1,Shopee SG,Pending,15/05/2024 18:48,0.1
6a9054148bd3452f8dae84d8bb725929-1,Shopee SG,Pending,15/05/2024 18:48,0.036
c0a6dfbfd07e43e2bce6881b805057aa-1,Shopee SG,Pending,15/05/2024 18:48,0.051
37a57c2838d84dd394884979bcce09fe-1,Shopee SG,Pending,15/05/2024 17:39,0.121
cbaee161b1a4409680bf1e7dfe332c8f-1,Shopee SG,Pending,15/05/2024 15:06,1.472
cf058ca19f0b4fd69780b0ff270279ab-1,Shopee SG,Pending,15/05/2024 08:19,0.273
bbd47e22b813478a91c652d514b5638b,Shopee SG,Pending,15/05/2024 07:59,0.444
075c560f9f0145bd9572992aa8fe29c2,Shopee SG,Pending,15/05/2024 07:59,0.444
0dc7b2a643c0455db9548b2c6643da59,Shopee SG,Pending,15/05/2024 07:59,0.444
b3ac6cbffda049b2946462a211457826-1,Shopee SG,Pending,15/05/2024 07:59,0.217
a30a430a11ac4a06bbd4cab810b63f83-1,Shopee SG,Pending,15/05/2024 07:59,0.217
e7cac249c4c945598e9c427b58ac0c09-1,Shopee SG,Pending,15/05/2024 07:59,0.217
2a70571e47004b399adb60c30037c7f6-1,Shopee SG,Pending,15/05/2024 07:59,0.314
20f4e459ed064f3ea68dcc3e2df85a4e-1,Shopee SG,Pending,15/05/2024 07:59,0.134
c1930473d6c44f00bae3b72c09e16352-1,Shopee SG,Pending,15/05/2024 07:59,0.152
8f75260f089a418c8d3485e79ba43910-1,Shopee SG,Pending,15/05/2024 00:47,0.032
ae8a9b1c685a417db46f9bda5c2bca9f-1,Shopee SG,Pending,15/05/2024 00:47,0.032
0571653a07234311a8e5647d4c354962-1,Shopee SG,Pending,14/05/2024 22:39,0.171
7db0404908044274bfdbf92da021868d-1,Shopee SG,Pending,14/05/2024 22:39,0.382
ed5bbd1e53754e02b82b806f02a65152-1,Shopee SG,Pending,14/05/2024 22:39,0.062
f395ef73a1b34fd88249bbc0c69a72ab-1,Shopee SG,Pending,14/05/2024 22:39,0.03
422e7952ef394cc98530ca2c1cde6381-1,Shopee SG,Pending,14/05/2024 22:39,0.048
7f2f3e29d3c94a41af4874f3ef8fb624-1,Shopee SG,Pending,14/05/2024 22:39,0.048
d54475d6c508421781f49f990b2b782d-1,Shopee SG,Pending,14/05/2024 22:39,0.024
565879dae8a04147b3d1342e142c6589-1,Shopee SG,Pending,14/05/2024 22:39,0.024
25654ac258f14ee683e079e1c671c398-1,Shopee SG,Pending,14/05/2024 22:39,0.055
e2d6fca92b0b431cac58d59787c247f5-1,Shopee SG,Pending,14/05/2024 22:39,0.048
7f64db09f8014819841e503d2c115681-1,Shopee SG,Pending,14/05/2024 22:10,0.192
bf07e68d517e45a8b630b2ef44fa1c3a-1,Shopee SG,Pending,14/05/2024 20:16,0.8
99e1ce81e66d44c1940f09b11068103c-1,Shopee SG,Pending,14/05/2024 20:16,0.24
3cde51c62366485ea6041a4bf9d8d9da-1,Shopee SG,Pending,14/05/2024 20:16,0.25
7f8b5f2f435b460ab30addd6cb6bc642-1,Shopee SG,Pending,14/05/2024 20:16,0.142
2ae002c429db4b0ab7e9aa82387def62-1,Shopee SG,Pending,14/05/2024 20:16,0.272
e2123cd095de46d1924be6907a29698e-1,Shopee SG,Pending,14/05/2024 20:16,0.729
a2df0137ec8b45dfa8dd9c1d10d96c92-1,Shopee SG,Pending,14/05/2024 20:16,0.283
b22b909d9b004fbf859b07f7eda82fe8-1,Shopee SG,Pending,14/05/2024 20:16,0.163
16ed2a2eccad4787b77f62f046d1bf61-1,Shopee SG,Pending,14/05/2024 20:16,0.203
6c156a13353d498aa90930f4da5e1037-1,Shopee SG,Pending,14/05/2024 20:16,0.203
c201f605f0ca421fbcefc66eb07fa90b-1,Shopee SG,Pending,14/05/2024 20:16,0.425
24bd1083aef44c2b9d3ca0b9e398cba5-1,Shopee SG,Pending,14/05/2024 20:16,0.319
fee841da29d54c76a95b110045b920d6-1,Shopee SG,Pending,14/05/2024 20:16,0.331
08fba53cec604912be84b38ccc31837f-1,Shopee SG,Pending,14/05/2024 20:16,0.239
31adb9f8ad1b40f085761fdd11e0a8d4-1,Shopee SG,Pending,14/05/2024 20:16,0.603
fa3d9d1b0e284fa295480e0002a47118-1,Shopee SG,Pending,14/05/2024 20:16,0.214
9e491825ea574033ad09eb8401627770-1,Shopee SG,Pending,14/05/2024 20:16,0.259
5448588e39044818bcbb9e216380b310-1,Shopee SG,Pending,14/05/2024 20:16,0.445
219f7b7af2b3436c846dc2cbf20a8b8f-1,Shopee SG,Pending,14/05/2024 20:16,0.445
de4e78d670d9406cb137a1d65d24a0d8-1,Shopee SG,Pending,14/05/2024 20:16,0.445
6e3b792cc6ce43c885bbdbcd68693f8a-1,Shopee SG,Pending,14/05/2024 20:06,0.348
be648222016146fc967a6dd0bfbd2583-1,Shopee SG,Pending,14/05/2024 20:06,0.42
383cae4190b642ea961ae73ecb9b6dd1-1,Shopee SG,Pending,14/05/2024 16:49,0.082
e92ee07214e646cd9e6fe9393fa9e450-1,Shopee SG,Pending,14/05/2024 10:00,0.187
94fa6f84807d474f9564c522b6884280-1,Shopee SG,Pending,14/05/2024 02:04,0.32
b3cc72533cb14ac983233b8d61544420-1,Shopee SG,Pending,14/05/2024 01:34,0.167
793f4da45c184b17bdb8e0cf03c28408-1,Shopee SG,Pending,14/05/2024 01:34,0.124
fd9ba264ac3345fabb4b64921457e1d1-1,Shopee SG,Pending,14/05/2024 01:34,0.183
66b341779802446a82cad9afb3e62183-1,Shopee SG,Pending,14/05/2024 01:34,0.183
bbaa138b50604b448397cb31f7f5d3f1-1,Shopee SG,Pending,14/05/2024 01:34,0.183
244e5c798db9421bb4ceb56402b3b976-1,Shopee SG,Pending,14/05/2024 01:34,0.229
149c1305160e4e7792d0e2248e712575-1,Shopee SG,Pending,13/05/2024 21:39,0.16
e4927e905b3d481c87f29122b2c52b44-1,Shopee SG,Pending,13/05/2024 21:39,0.236
3fb7ab29f1614af6980aa945324e4d16-1,Shopee SG,Pending,13/05/2024 21:39,0.471
d8474b56030341669ea117945068032d,Shopee SG,Pending,13/05/2024 20:39,0.024
632c62bccc8b4f158c9af3a6995a4c64,Shopee SG,Pending,13/05/2024 20:39,0.024
487d31043cce41cd907335e203a5054e,Shopee SG,Pending,13/05/2024 20:39,0.099
c3a42ec52ec14a0fbad526e072304c3d,Shopee SG,Pending,13/05/2024 20:39,0.187
244208adaf7f403b8e04a4dc9c7e8add-1,Shopee SG,Pending,13/05/2024 20:39,0.124
957d4a750c5e4bcf868fe9bd6d4895a3-1,Shopee SG,Pending,13/05/2024 20:39,0.112
4b7e5ca429ee44aa879a342dabdd30b3-1,Shopee SG,Pending,13/05/2024 16:50,0.505
91bf81c670d445b587043ecc108c772e-1,Shopee SG,Pending,13/05/2024 16:50,0.112
743713d37cf5405cad1fc0a4d73794a5-1,Shopee SG,Pending,13/05/2024 13:20,0.033
1667e42e2cbe496ca0efb58d2b826115-1,Shopee SG,Pending,13/05/2024 13:20,0.033
635abfbaf21b44bb93255e811216c4eb-1,Shopee SG,Pending,13/05/2024 13:20,0.023
7ed270a9435b4958b950553e820dc923-1,Shopee SG,Pending,13/05/2024 13:20,0.023
125d5674f36e4970ae1ecf70b71041d9-1,Shopee SG,Pending,13/05/2024 13:20,0.017
b5a7073d1cd846628ac8ba4c2e112c9c-1,Shopee SG,Pending,13/05/2024 13:20,0.017
f4f031cd94f64291b1652709272fab8f-1,Shopee SG,Pending,13/05/2024 13:20,0.017
faa3bb7c458843e98a313bbaa3adbf56-1,Shopee SG,Pending,13/05/2024 13:20,0.017
bc5abc37e17e46ccbcb87a01157a1d2d-1,Shopee SG,Pending,13/05/2024 13:20,0.017
c55d7551bff84a9d8673d38979c43e36-1,Shopee SG,Pending,13/05/2024 13:20,0.017
3a3830f0265b486ca699823be256fb25-1,Shopee SG,Pending,13/05/2024 13:20,0.017
f4d7233eaf094f56953db86bb9bc8e29-1,Shopee SG,Pending,13/05/2024 13:20,0.017
6685e9b429d742778a652dd4bb78ceb2-1,Shopee SG,Pending,13/05/2024 13:20,0.017
5335036640ad43deafa4665199104c30-1,Shopee SG,Pending,13/05/2024 13:20,0.062
5ed0c8307f5f45a1b5b0d0b04b36c3cc-1,Shopee SG,Pending,13/05/2024 13:20,0.046
fc1fd094d8334c378586749279da5e35-1,Shopee SG,Pending,13/05/2024 13:20,0.046
7bb641bfa0bc4437bf7e6dee75b84a39-1,Shopee SG,Pending,13/05/2024 11:56,0.272
ff4c70f0dac14f439f0410bffdd23bdd-1,Shopee SG,Pending,13/05/2024 11:27,0.125
806194daf23a49ffaf8f7af960bcfd73-1,Shopee SG,Pending,13/05/2024 10:24,0.435
5d6851a638044a3bbb391ed051b6c49c,Shopee SG,Pending,13/05/2024 01:21,0.126
a50b0d722acf451f81016bf8acb74ad7-1,Shopee SG,Pending,13/05/2024 01:21,0.082
73388be662594656881dbc5fbcdbf67a-1,Shopee SG,Pending,13/05/2024 01:21,0.102
b17091c77bb34c6b842bdb6c0f7cf2af-1,Shopee SG,Pending,13/05/2024 01:21,0.07
712a6c19fb9f4f59a5357da939d93274-1,Shopee SG,Pending,12/5/2024 19:10,0.056
d7a89869a7b94dafa10edc810b18aebb-1,Shopee SG,Pending,12/5/2024 19:10,0.056
250f732c07664c138cb053604532a489-1,Shopee SG,Pending,12/5/2024 19:10,0.056
1bd62e7d08a14433a012653a74f553c5-1,Shopee SG,Pending,12/5/2024 19:10,0.056
e65ff672b2ed42feaebe6df3011cedee-1,Shopee SG,Pending,12/5/2024 19:10,0.023
22ab13877f994ae7830df9011c401615-1,Shopee SG,Pending,12/5/2024 19:10,0.056
105ab6e5caba423ba2c62780fd699697-1,Shopee SG,Pending,12/5/2024 19:10,0.056
ba276c1e83d541edafb2d121ab1346ea-1,Shopee SG,Pending,12/5/2024 19:10,0.056
e39de01765ce42a1b7e8938d9dd8d874-1,Shopee SG,Pending,12/5/2024 18:35,0.036
d50e0a281d3a4d269b0faaeca8e894e6-1,Shopee SG,Pending,12/5/2024 18:35,0.081
a973e3d2b5f5473e8d32a6bb34edba95-1,Shopee SG,Pending,12/5/2024 18:35,0.076
48496dceb05c4bb8ac5167a58d2ec1da-1,Shopee SG,Pending,12/5/2024 18:35,0.049
ce20159b5ffe4a38b138bfbd1d15784c-1,Shopee SG,Pending,12/5/2024 18:35,0.062
e248a3eec2ef45e0b3c3d3e584bd68da-1,Shopee SG,Pending,12/5/2024 18:35,0.062
cddd84f370064f38a9c07703da6b5b71-1,Shopee SG,Pending,12/5/2024 17:46,0.111
164de2e09bbf4297a0553291b90a6c4e-1,Shopee SG,Pending,12/5/2024 15:49,0.124
8292f8f8b76c4ac0a524ad625ff4aef9-1,Shopee SG,Pending,12/5/2024 13:53,0.118
7a03499197314181812349ac893a389e-1,Shopee SG,Pending,12/5/2024 13:53,0.136
347e5d8ef77742549e625b71d1279e78-1,Shopee SG,Pending,12/5/2024 13:44,0.085
9bd928cdddbe4c40ace96151c492840d-1,Shopee SG,Pending,12/5/2024 13:44,0.085
d5a1888e95b94c299c59a8a9c3b944c9-1,Shopee SG,Pending,12/5/2024 13:44,0.015
b19e61c195764e8a96e5c0cf03529ce8-1,Shopee SG,Pending,12/5/2024 13:44,0.046
1a6cd4760e0145cba476714b1dc74552-1,Shopee SG,Pending,12/5/2024 13:44,0.05
7879a4260dc74a69b4b82c921f00fe8a-1,Shopee SG,Pending,12/5/2024 13:44,0.161
