Conversion ID,Advertiser,Status,Order ID,Conversion Time,Click Time,Currency,EUID,Estimate Order Value,Estimate Optimise Cashback Value,Cashback % or Amount,Estimate M1 Cashback Value,"Estimate Cashback Value
(Exclude GST)",,Settlement Date,Partner Approved but payment not received. But pulseid have done the settlement
bb02ff94a2a94a74838842faa43048a4-1,Shopee Singapore,Pending,2406058RQNQ7N8_14736608785_7,5/6/2024 23:44,5/6/2024 23:42,SGD,fd49952c-7961-41fd-ab48-712c09591fc3,4.02,0.06,0.9,3.618,3.365,,,
561ccf2bb4234a74aa97213e785c8507-1,Shopee SG,Pending,2406058RQNQ7N8_18095473014_4,5/6/2024 23:44,5/6/2024 23:42,SGD,fd49952c-7961-41fd-ab48-712c09591fc3,3.65,0.08,0.90%,0.033,0.031,,,
c8cf3667d1f946989bc9dd5268c1a461-1,Shopee SG,Pending,2406058RQNQ7N8_18873138221_5,5/6/2024 23:44,5/6/2024 23:42,SGD,fd49952c-7961-41fd-ab48-712c09591fc3,0.95,0.02,0.90%,0.009,0.008,,,
3e2aa98a3a1e4d4bb0fb5ed493164345-1,Shopee SG,Pending,2406058RQNQ7N8_20638418010_7,5/6/2024 23:44,5/6/2024 23:42,SGD,fd49952c-7961-41fd-ab48-712c09591fc3,2.84,0.07,0.90%,0.026,0.024,,,
04fba4f1fa0d4db9a702324623dd2e9b-1,Shopee SG,Pending,2406058RQNQ7N8_22362715676_8,5/6/2024 23:44,5/6/2024 23:42,SGD,fd49952c-7961-41fd-ab48-712c09591fc3,0.94,0.02,0.90%,0.008,0.008,,,
8987478009a74ed1aa8f23125cd374bf-1,Shopee SG,Pending,2406058RQNQ7N8_20495460493_6,5/6/2024 23:44,5/6/2024 23:42,SGD,fd49952c-7961-41fd-ab48-712c09591fc3,3.65,0.08,0.90%,0.033,0.031,,,
301ea7173be340e4b4af9b126d3195d5-1,Shopee SG,Pending,2406058RQNQ7N8_3434229957_1,5/6/2024 23:44,5/6/2024 23:42,SGD,fd49952c-7961-41fd-ab48-712c09591fc3,27.45,0.63,0.90%,0.247,0.23,,,
0bcbb13f63d4444984e1913393cb8044-1,Shopee SG,Pending,2406058RQNQ7N8_14504586072_2,5/6/2024 23:44,5/6/2024 23:42,SGD,fd49952c-7961-41fd-ab48-712c09591fc3,1,0.02,0.90%,0.009,0.008,,,
ddc3e2a69a3e461db6f4892902e7661d-1,Shopee SG,Pending,2406058RQNQ7N8_25208888990_9,5/6/2024 23:44,5/6/2024 23:42,SGD,fd49952c-7961-41fd-ab48-712c09591fc3,2.65,0.06,0.90%,0.024,0.022,,,
be44839b2bf94ad2bf93c3806880b4ab-1,Shopee SG,Pending,2406058RQNQ7N8_14736608785_3,5/6/2024 23:44,5/6/2024 23:42,SGD,fd49952c-7961-41fd-ab48-712c09591fc3,4.02,0.09,0.90%,0.036,0.034,,,
baca3d2b57cc4074abea0b944032c739-1,Shopee SG,Pending,2406058CEX60GV_25913217274_1,5/6/2024 20:04,5/6/2024 20:03,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,20.85,0.48,0.90%,0.188,0.175,,,
200448d1ec284e12b8d74e3e551148be-1,Shopee SG,Pending,2406058CEX60GU_29450537881_3,5/6/2024 20:04,5/6/2024 20:03,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,10.84,0.25,0.90%,0.098,0.091,,,
d6404cbd828a4b2985e10753ad789c1c-1,Shopee SG,Pending,2406058CEX60GU_22967924758_2,5/6/2024 20:04,5/6/2024 20:03,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,16.13,0.37,0.90%,0.145,0.135,,,
f05103ccbee64a4eb1c98a579a94a8a6-1,Shopee SG,Pending,2406058CEX60GU_22782669941_1,5/6/2024 20:04,5/6/2024 20:03,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,5.62,0.13,0.90%,0.051,0.047,,,
ff2ee588dda048d7a60c4500fe2255ef-1,Shopee SG,Pending,240605893CCECX_14788312235_1,5/6/2024 19:04,5/6/2024 18:59,SGD,b32da478-f62d-4b64-abda-e4f1a4966ed0,17.4,0.4,0.90%,0.157,0.146,,,
08b292e5fe384af6913c625143727492-1,Shopee SG,Pending,240605893CCECY_16088299417_1,5/6/2024 19:04,5/6/2024 18:59,SGD,b32da478-f62d-4b64-abda-e4f1a4966ed0,19.8,0.46,0.90%,0.178,0.166,,,
7df9f029acfb4625ac002178866924cb-1,Shopee SG,Pending,2406057A49XKKC_24429534572_1,5/6/2024 9:50,5/6/2024 1:14,SGD,eac63aed-70d5-4b6c-ab75-65fc7f4df6d3,92.82,2.13,1.60%,1.485,1.381,,,
a277a616de044f29b91ceb2e2579ce70-1,Shopee SG,Pending,2406057A49XKKC_24878552944_2,5/6/2024 9:50,5/6/2024 1:14,SGD,eac63aed-70d5-4b6c-ab75-65fc7f4df6d3,42.65,0.98,1.60%,0.682,0.635,,,
070f408e386542fcbee1dc667b169ed3-1,Shopee SG,Pending,2406057A49XKKB_23581296809_1,5/6/2024 9:50,5/6/2024 1:14,SGD,eac63aed-70d5-4b6c-ab75-65fc7f4df6d3,25.38,0.58,1.60%,0.406,0.378,,,
a1a47f44c27147f59080a0dfff3ba774-1,Shopee SG,Pending,24060576XUKUHG_26800533596_1,5/6/2024 8:53,5/6/2024 8:52,SGD,d9ec58f9-63cb-4cc5-96d6-05416ad5477f,3.89,0.09,1.60%,0.062,0.058,,,
740f0f29c9a44a6987cdec6c00abe920-1,Trip.com,Pending,32721147821,5/6/2024 6:09,4/6/2024 21:37,USD,385851e6-a2be-4f8e-acc1-82d76d27d2d9,758.36,30.33,3.50%,26.543,24.685,,,
4fd06ff7b7b4469dad30ba27ac226b46-1,Shopee SG,Pending,240604649SJAM8_15715782496_2,4/6/2024 22:33,4/6/2024 22:30,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,11.99,0.28,0.90%,0.108,0.1,,,
a2ee6143dfa444e8b36d4ef1f66fa094-1,Shopee SG,Pending,240604649SJAM8_15715782496_1,4/6/2024 22:33,4/6/2024 22:30,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,12.01,0.28,0.90%,0.108,0.101,,,
2dcf95d87da1460e89e5ea14e5a4122c-1,Shopee SG,Pending,240604649SJAM8_15915286403_3,4/6/2024 22:33,4/6/2024 22:30,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,11.99,0.28,0.90%,0.108,0.1,,,
39a5d18718374c30ba2dd5979c1c8a4a-1,Trip.com,Pending,32720351556,4/6/2024 22:17,3/6/2024 13:59,USD,bf154e14-8489-44cf-a3d5-d7f6a39a938e,536.32,21.45,3.50%,18.771,17.457,,,
8e745b2cca3f4b1693f4d68ee6f20405-1,Trip.com,Pending,32768165088,4/6/2024 8:47,4/6/2024 0:45,USD,d0e0556b-24ab-4f5b-a62e-7cb46fe4cdfe,48.05,0.38,0.60%,0.288,0.268,,,
9579b571b7504993ac0a5af25e3fba99-1,Shopee SG,Pending,2406033EGE3523_2290295417_2,3/6/2024 20:57,3/6/2024 20:56,SGD,184638ca-b953-44d2-a0d1-b666984aeec6,26.76,0.62,0.90%,0.241,0.224,,,
b4afc3f0ce2c4d56b00b2752be719c7d-1,Shopee SG,Pending,2406033EGE3523_23514677073_1,3/6/2024 20:57,3/6/2024 20:56,SGD,184638ca-b953-44d2-a0d1-b666984aeec6,17.81,0.41,0.90%,0.16,0.149,,,
cdddfe569bc44907b3b47ab77fcb3703,Shopee SG,Pending,24060339NHVA3G_20181127547_2,3/6/2024 19:31,3/6/2024 19:29,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,102.75,2.36,0.90%,0.925,0.86,,,
787d109ad1ce4d8f9b1fa96ba7ed21da,Shopee SG,Pending,24060339NHVA3G_23868771081_3,3/6/2024 19:31,3/6/2024 19:29,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,40.38,0.93,0.90%,0.363,0.338,,,
7c3cce70f683414db096e65c773484f0-1,Shopee SG,Pending,24060339NHVA3G_10504855267_1,3/6/2024 19:31,3/6/2024 19:29,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,43.71,1.01,0.90%,0.393,0.366,,,
647c32f4a8604fb3bf1fcdfc3bb679fb-1,Shopee SG,Pending,2406032TBR7WJH_22448989352_3,3/6/2024 14:57,3/6/2024 14:55,SGD,a575aea7-1438-47a5-93fe-17d735dc21f9,109,2.51,1.60%,1.744,1.622,,,
0641d4ebdd3047668cec3ffabfa90ddf-1,Shopee SG,Pending,2406032TBR7WJH_20682072935_2,3/6/2024 14:57,3/6/2024 14:55,SGD,a575aea7-1438-47a5-93fe-17d735dc21f9,10.9,0.25,1.60%,0.174,0.162,,,
3210879c21b345f0a287c8eb308dc143-1,Shopee SG,Pending,2406032TBR7WJH_18591039345_1,3/6/2024 14:57,3/6/2024 14:55,SGD,a575aea7-1438-47a5-93fe-17d735dc21f9,9.81,0.23,1.60%,0.157,0.146,,,
1eb09f0f8e034730acaa1e6cc59c8fe8-1,Shopee SG,Pending,2406032QDU6MHA_23048450995_1,3/6/2024 14:04,3/6/2024 13:59,SGD,be887d62-6ff8-4698-bfcc-02df525dc269,9.71,0.22,1.60%,0.155,0.144,,,
eab36eca187d440c892c29924cf5f6a7-1,Shopee SG,Pending,2406032QDU6MH9_7011198226_1,3/6/2024 14:04,3/6/2024 13:59,SGD,be887d62-6ff8-4698-bfcc-02df525dc269,122.9,2.83,0.90%,1.106,1.029,,,
88489666249248e48d4c812126145fb5-1,Shopee SG,Pending,2406032QDU6MHA_23760134852_2,3/6/2024 14:04,3/6/2024 13:59,SGD,be887d62-6ff8-4698-bfcc-02df525dc269,10.33,0.24,0.90%,0.093,0.086,,,
d14ccaf67f084ee7aec0f7f58bc05955-1,Shopee SG,Pending,2406032P15K8AD_18850138437_1,3/6/2024 13:39,3/6/2024 13:38,SGD,a3717324-15d4-4597-8491-4d8ff2f6fd4c,6,0.14,1.60%,0.096,0.089,,,
e4d90d91547144adae3fbcd995830663,Shopee SG,Pending,2406032P15K8AE_23769354642_3,3/6/2024 13:39,3/6/2024 13:38,SGD,a3717324-15d4-4597-8491-4d8ff2f6fd4c,3.82,0.09,1.60%,0.061,0.057,,,
ffcc9099280b4916b68204838065123c,Shopee SG,Pending,2406032P15K8AE_23769354642_2,3/6/2024 13:39,3/6/2024 13:38,SGD,a3717324-15d4-4597-8491-4d8ff2f6fd4c,3.82,0.09,1.60%,0.061,0.057,,,
8933dd54895b42dc82fc44458e404636,Shopee SG,Pending,2406032P15K8AE_23769354642_1,3/6/2024 13:39,3/6/2024 13:38,SGD,a3717324-15d4-4597-8491-4d8ff2f6fd4c,3.82,0.09,0.90%,0.034,0.032,,,
bbae65ccd5b348e7bddd44d1ae269266-1,Shopee SG,Pending,2406032P15K8AD_18850138437_2,3/6/2024 13:39,3/6/2024 13:38,SGD,a3717324-15d4-4597-8491-4d8ff2f6fd4c,4.5,0.1,0.90%,0.041,0.038,,,
f8039aeacdb24c0aab882d4a53dbabb5-1,Shopee SG,Pending,2406032GYB4X3E_7808067991_1,3/6/2024 12:09,2/6/2024 17:59,SGD,1582915b-7c7d-4da4-a9bf-4c7f74ece0e1,10.43,0.24,1.60%,0.167,0.155,,,
ded23ead3ecc4cd79966cf6959d661b3-1,Shopee SG,Pending,2406032GSFAC9G_24106579030_1,3/6/2024 12:05,3/6/2024 12:04,SGD,54a36b64-716b-45df-819d-7ce8c50426dd,10.9,0.25,1.60%,0.174,0.162,,,
6bf7dcdb01a54606979aec68f7982aad-1,Shopee SG,Pending,2406032GSFAC9G_24555183110_2,3/6/2024 12:05,3/6/2024 12:04,SGD,54a36b64-716b-45df-819d-7ce8c50426dd,10.9,0.25,1.60%,0.174,0.162,,,
1aef83bb8d304b9faf0bbeb8a9e425dd-1,Shopee SG,Pending,24060325QJDSXF_1909350634_1,3/6/2024 8:48,30/05/2024 16:21,SGD,fb618b4e-6180-4f4f-98c6-90047749f052,13.94,0.32,1.60%,0.223,0.207,,,
7a330586783b40c2a08f0c3e47281da9-1,Shopee SG,Pending,24060325QJDSXF_7368168673_3,3/6/2024 8:48,30/05/2024 16:21,SGD,fb618b4e-6180-4f4f-98c6-90047749f052,9.18,0.21,1.60%,0.147,0.137,,,
feab3f64196e4354b5b002781bed35d9-1,Shopee SG,Pending,24060325QJDSXF_2100255282_2,3/6/2024 8:48,30/05/2024 16:21,SGD,fb618b4e-6180-4f4f-98c6-90047749f052,17.45,0.4,1.60%,0.279,0.26,,,
8667bc918ddf48bfa3ad0c381afc17bf-1,Shopee SG,Pending,24060214RBNGVP_3947342934_1,2/6/2024 22:57,27/05/2024 20:07,SGD,95bddfef-43db-4bb0-946a-94204221c775,29.31,0.67,0.90%,0.264,0.245,,,
c4b565ea386c438a84a1d689fc377ae0-1,Shopee SG,Pending,24060213D9JJPK_18058152535_1,2/6/2024 22:33,2/6/2024 21:44,SGD,e6e79417-c73f-4507-8848-2c7e4f8b0158,7.19,0.17,0.90%,0.065,0.06,,,
bac5d3bfb9a4473c96076b4d095c990a-1,Shopee SG,Pending,24060212RY5SQN_9833271983_1,2/6/2024 22:22,2/6/2024 7:38,SGD,c1ec5d8e-ab33-4b31-8b1a-c86864bd8eae,55.14,1.27,0.90%,0.496,0.462,,,
94ce952a413442cb89caa06c550ae5f5-1,Shopee SG,Pending,240602106TTRQG_9284589234_1,2/6/2024 21:36,2/6/2024 21:35,SGD,d9ec58f9-63cb-4cc5-96d6-05416ad5477f,13.99,0.32,1.60%,0.224,0.208,,,
6d927964bf0c4cbeaa245c9166d39098-1,Shopee SG,Pending,2406020V82W0B6_6695660715_1,2/6/2024 20:25,2/6/2024 20:23,SGD,b05cf322-a2ac-4ef9-b99e-69575db5ba6b,70.77,1.63,0.90%,0.637,0.592,,,
62fb7d8a87da42589f35b8d09b948f7b-1,Shopee SG,Pending,2406020V82W0B5_5156032721_1,2/6/2024 20:25,2/6/2024 20:23,SGD,b05cf322-a2ac-4ef9-b99e-69575db5ba6b,157.8,3.63,0.90%,1.42,1.321,,,
addf734966de4a868adcd6675611bbaa-1,Shopee SG,Pending,2406020V82W0B7_8316085997_1,2/6/2024 20:25,2/6/2024 20:23,SGD,b05cf322-a2ac-4ef9-b99e-69575db5ba6b,18.69,0.43,0.90%,0.168,0.156,,,
9a2c6579577448a895683ea82e1998a0,Shopee SG,Pending,2406020V82W0B4_3576763916_1,2/6/2024 20:25,2/6/2024 20:23,SGD,b05cf322-a2ac-4ef9-b99e-69575db5ba6b,27.53,0.63,0.90%,0.248,0.23,,,
5a4cda17b82047038cc40d523ea1fac1-1,Shopee SG,Pending,2406020V82W0B8_18007380818_1,2/6/2024 20:25,2/6/2024 20:23,SGD,b05cf322-a2ac-4ef9-b99e-69575db5ba6b,52.83,1.22,0.90%,0.475,0.442,,,
b2b44f48441f4f3ca9387692b3e8096b-1,Shopee SG,Pending,2406020U1E0JR9_5846049111_1,2/6/2024 20:04,2/6/2024 20:02,SGD,4a94686b-c697-41f1-860a-ab925ae0568b,10.85,0.25,0.90%,0.098,0.091,,,
c23e5b847d274d1886e2afb16b491a16,Shopee SG,Pending,2406020NXXHKMU_10155453545_1,2/6/2024 18:33,2/6/2024 18:25,SGD,27283ffd-047b-4863-a499-2cf1a2fcb928,14.9,0.34,0.90%,0.134,0.125,,,
45c7fb8462e74739b31d6f3d2d97f02b-1,Shopee SG,Pending,2406020MRDDX9P_24474295317_1,2/6/2024 18:11,2/6/2024 18:11,SGD,a575aea7-1438-47a5-93fe-17d735dc21f9,21.8,0.5,1.60%,0.349,0.324,,,
f8e9eaf56e974bb29601146b4ff9e382-1,Shopee SG,Pending,2406020MRDDX9P_24674294551_2,2/6/2024 18:11,2/6/2024 18:11,SGD,a575aea7-1438-47a5-93fe-17d735dc21f9,19.62,0.45,1.60%,0.314,0.292,,,
25b6bb3814e840e895388274455373c4-1,Shopee SG,Pending,2406020MGKMA4C_22815095202_2,2/6/2024 18:07,2/6/2024 18:06,SGD,a575aea7-1438-47a5-93fe-17d735dc21f9,1.3,0.03,1.60%,0.021,0.019,,,
fffe2b68f75d4827a2b69c42884c250d-1,Shopee SG,Pending,2406020MGKMA4C_16284865291_1,2/6/2024 18:07,2/6/2024 18:06,SGD,a575aea7-1438-47a5-93fe-17d735dc21f9,25.7,0.59,1.60%,0.411,0.382,,,
b010064b34a64ce49e825d637746b194-1,Shopee SG,Pending,24060206N5UH06_18095622266_1,2/6/2024 13:59,2/6/2024 13:56,SGD,d3cf72d7-1e9d-43b3-a9f1-3aea67c54068,35.19,0.81,0.90%,0.317,0.295,,,
592541d0cd4848bbb6270aabb93597c6-1,Shopee SG,Pending,240602W2DGCJ8T_23887276392_1,2/6/2024 11:43,2/6/2024 11:43,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,87.46,2.01,0.90%,0.787,0.732,,,
4a51398ca05a446c8d148912d265a0dc-1,Shopee SG,Pending,240602VU7GUCMH_19991548365_1,2/6/2024 9:35,2/6/2024 9:29,SGD,a3717324-15d4-4597-8491-4d8ff2f6fd4c,4.29,0.1,0.90%,0.039,0.036,,,
bbbad47101ab4ba28b887d9fb6c42e62-1,Shopee SG,Pending,240602VU7GUCMH_12998450147_3,2/6/2024 9:35,2/6/2024 9:29,SGD,a3717324-15d4-4597-8491-4d8ff2f6fd4c,2.83,0.07,0.90%,0.025,0.024,,,
8200411b8ce5482b8db186066fa970c6-1,Shopee SG,Pending,240602VU7GUCMH_19991548323_4,2/6/2024 9:35,2/6/2024 9:29,SGD,a3717324-15d4-4597-8491-4d8ff2f6fd4c,3.61,0.08,0.90%,0.032,0.03,,,
60d32b00519141928251a7d33071d600-1,Shopee SG,Pending,240602VU7GUCMJ_23612417274_1,2/6/2024 9:35,2/6/2024 9:29,SGD,a3717324-15d4-4597-8491-4d8ff2f6fd4c,2.3,0.05,0.90%,0.021,0.019,,,
68896f2983a4478491327b1874a4dff5-1,Shopee SG,Pending,240602VU7GUCMH_20591552749_2,2/6/2024 9:35,2/6/2024 9:29,SGD,a3717324-15d4-4597-8491-4d8ff2f6fd4c,2.93,0.07,0.90%,0.026,0.025,,,
b17fac91a28e46e68aeff58f86df3f03-1,Shopee SG,Pending,240601UGYR49E6_11531653115_1,1/6/2024 20:59,30/05/2024 09:23,SGD,b91d9d2b-7192-4476-8b08-3cbae253b60e,67.09,1.54,0.90%,0.604,0.562,,,
68f10e318c3441ad9d2b682dd8cf1ba5-1,Shopee SG,Pending,240601UGYR49E7_17604461953_1,1/6/2024 20:59,30/05/2024 09:23,SGD,b91d9d2b-7192-4476-8b08-3cbae253b60e,11.7,0.27,0.90%,0.105,0.098,,,
3d74fd04434148f48e53f8b960ad25bd-1,Shopee SG,Pending,240601UF82M2KS_6744283011_1,1/6/2024 20:28,31/05/2024 13:49,SGD,b785f21b-5fc5-4913-81a9-00c8dc7c90d2,22.41,0.52,0.90%,0.202,0.188,,,
9a359d12b1e84babb226cb198643f8c5-1,Shopee SG,Pending,240601U2TJFQ3K_3200198481_2,1/6/2024 16:45,1/6/2024 16:45,SGD,334760b9-ab0d-48ca-9f5e-f2bd6fd238d0,2.17,0.05,0.90%,0.02,0.018,,,
18e3240988944e1cb51182e784fdfd6e-1,Shopee SG,Pending,240601U2TJFQ3K_3200198481_1,1/6/2024 16:45,1/6/2024 16:45,SGD,334760b9-ab0d-48ca-9f5e-f2bd6fd238d0,1.09,0.03,0.90%,0.01,0.009,,,
9102adf55022416282413158e4fdf308-1,Shopee SG,Pending,240601U141A4J5_4073209231_1,1/6/2024 16:15,1/6/2024 16:13,SGD,326130b9-200f-4147-9c92-7797f6b35423,14.47,0.33,0.90%,0.13,0.121,,,
fc009fa4778c4f64bb4e84648ce9c53a-1,Shopee SG,Pending,SG240601-13220064,1/6/2024 14:48,1/6/2024 13:57,USD,fd27a2b1-3c79-4095-bc91-8f603ae0b50d,667.6,20.03,3.00%,20.03,18.628,,,
65589714837f467288124d51e1c4dc0d-1,Shopee SG,Pending,240601SDFF46GS_5810864353_1,1/6/2024 0:51,1/6/2024 0:42,SGD,acf4f6b8-9a84-44ff-bc90-e0bf3c45b6ff,79.9,1.84,2.30%,1.84,1.711,,,
91674f0a02df427fb223536551e15e0e-1,Shopee SG,Pending,240531S223YEH5_24209579832_3,31/05/2024 21:26,31/05/2024 12:24,SGD,2055981c-70a3-4033-9b35-6e45f30ee4e2,5.29,0.12,1.60%,0.085,0.079,,,
72041bd45d904ea2a3bbb1b255562500-1,Shopee SG,Pending,240531S223YEH5_24209579832_4,31/05/2024 21:26,31/05/2024 12:24,SGD,2055981c-70a3-4033-9b35-6e45f30ee4e2,5.28,0.12,0.90%,0.048,0.044,,,
8c24486d891c4c0e8a0cd72b04769e58-1,Shopee SG,Pending,240531S223YEH5_24209579832_2,31/05/2024 21:26,31/05/2024 12:24,SGD,2055981c-70a3-4033-9b35-6e45f30ee4e2,5.28,0.12,0.90%,0.048,0.044,,,
a40edabbaabc47bfbc5a97232dffe4a5-1,Shopee SG,Pending,240531S223YEH5_24209579832_1,31/05/2024 21:26,31/05/2024 12:24,SGD,2055981c-70a3-4033-9b35-6e45f30ee4e2,5.28,0.12,0.90%,0.048,0.044,,,
6c0fde48ba3d4ea690a7daf2b2cab790-1,Shopee SG,Pending,240531S223YEH6_25576490738_1,31/05/2024 21:26,31/05/2024 12:24,SGD,2055981c-70a3-4033-9b35-6e45f30ee4e2,27.6,0.63,0.90%,0.248,0.231,,,
43d2f0edb82045c49930be5debe9e084-1,Shopee SG,Pending,240531RHBWDPJK_15516787123_1,31/05/2024 16:28,31/05/2024 16:27,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,3,0.07,0.90%,0.027,0.025,,,
043b41f28e6440e98c7adca08d7149d8-1,Shopee SG,Pending,240531RHBWDPJM_19370272423_2,31/05/2024 16:28,31/05/2024 16:27,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,1.05,0.02,0.90%,0.009,0.009,,,
1f8e4e7e9bef490183c68bcf3f67a722-1,Shopee SG,Pending,240531RHBWDPJM_19370272423_3,31/05/2024 16:28,31/05/2024 16:27,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,1.04,0.02,0.90%,0.009,0.009,,,
7dbd23f2508d42978bb082576e3c767a-1,Shopee SG,Pending,240531RHBWDPJM_19370272423_1,31/05/2024 16:28,31/05/2024 16:27,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,1.06,0.02,0.90%,0.01,0.009,,,
30a9fe2f40024bb19104299903459c7d-1,Shopee SG,Pending,240531R5SPTNA5_13131588122_1,31/05/2024 13:01,31/05/2024 12:52,SGD,09aaba28-e447-4de1-8280-0695a68077b1,12.3,0.28,0.90%,0.111,0.103,,,
f2849ea721ff4fbdadced53f45e2aae6-1,Shopee SG,Pending,240530PE6DKPGK_23355708120_1,30/05/2024 20:26,27/05/2024 00:13,SGD,eb920bc9-e8b3-4e3a-9c19-7646a493a69f,2.93,0.07,0.90%,0.026,0.025,,,
269ae5b24a7b4661b2e39c24499e9b10-1,Shopee SG,Pending,240530P68N45WT_23642878703_2,30/05/2024 18:04,30/05/2024 12:01,SGD,f68a5b7d-85e8-43b6-8402-92f717dbb705,1.73,0.04,1.60%,0.028,0.026,,,
363d0e3e8bee4da8b37b8c00e861b043-1,Shopee SG,Pending,240530P68N45WT_23642878703_1,30/05/2024 18:04,30/05/2024 12:01,SGD,f68a5b7d-85e8-43b6-8402-92f717dbb705,1.74,0.04,1.60%,0.028,0.026,,,
9a092ab2c2c044f8918dbe849cb27664-1,Shopee SG,Pending,240530P68N45WT_23940635526_3,30/05/2024 18:04,30/05/2024 12:01,SGD,f68a5b7d-85e8-43b6-8402-92f717dbb705,2.2,0.05,1.60%,0.035,0.033,,,
f7fdc3f53dc444119b2ba32ccccc42f5-1,Shopee SG,Pending,240530P68N45WS_22325097033_1,30/05/2024 18:04,30/05/2024 12:01,SGD,f68a5b7d-85e8-43b6-8402-92f717dbb705,3.82,0.09,1.60%,0.061,0.057,,,
4674148faa6a4f94bb9988da37971198-1,Shopee SG,Pending,240530P6812S0X_25479168507_1,30/05/2024 18:03,30/05/2024 18:03,SGD,c3163282-1a3d-4e0b-bb88-5db5ecc3e721,7.95,0.18,1.60%,0.127,0.118,,,
c08f444d525e4866a30e6d09121f13cf-1,Shopee SG,Pending,240530P465CY15_11324577178_1,30/05/2024 17:26,30/05/2024 17:23,SGD,53801bf4-a5e4-478f-858d-fc1967d787a0,4.72,0.11,0.90%,0.042,0.04,,,
f0848d837c0c496cb2df07882a6cd700-1,Shopee SG,Pending,240530NXND565G_12807254202_1,30/05/2024 15:48,30/05/2024 07:24,SGD,7b5b14a9-8e33-41ad-ade2-ebafcc0f4420,11.57,0.27,0.90%,0.104,0.097,,,
77e1922fec9c4995901704b9ce505339-1,Shopee SG,Pending,240530NXND565H_23043762406_1,30/05/2024 15:48,30/05/2024 07:24,SGD,7b5b14a9-8e33-41ad-ade2-ebafcc0f4420,2.76,0.06,1.60%,0.044,0.041,,,
8c5789d185c24b6085fe7064b47e17b6-1,Shopee SG,Pending,240530NH8SF90H_25955517578_1,30/05/2024 11:48,30/05/2024 11:43,SGD,d3cf72d7-1e9d-43b3-a9f1-3aea67c54068,21.39,0.49,0.90%,0.193,0.179,,,
d6ae85b8f02a43d7aa5b75d118333e59-1,Shopee SG,Pending,240530NH8SF90G_25703999916_1,30/05/2024 11:48,30/05/2024 11:43,SGD,d3cf72d7-1e9d-43b3-a9f1-3aea67c54068,13.77,0.32,0.90%,0.124,0.115,,,
3161b1ad8dd84d698fe17c2278614856-1,Shopee SG,Pending,240530NGE04UVN_25112788711_1,30/05/2024 11:33,29/05/2024 22:41,SGD,f5e052c4-391c-4100-86a6-ed9c4c5633ce,11.45,0.26,1.60%,0.183,0.17,,,
205e935f29274e7db5342b8fb59c75e7-1,Shopee SG,Pending,240530NGE04UVH_13840624467_2,30/05/2024 11:33,29/05/2024 22:41,SGD,f5e052c4-391c-4100-86a6-ed9c4c5633ce,0.99,0.02,0.90%,0.009,0.008,,,
9e20ff7004524773b7c541829c63d362-1,Shopee SG,Pending,240530NGE04UVH_13840624467_1,30/05/2024 11:33,29/05/2024 22:41,SGD,f5e052c4-391c-4100-86a6-ed9c4c5633ce,1.29,0.03,0.90%,0.012,0.011,,,
9221b06a48ca47bf9c0c804ca98e8bde-1,Shopee SG,Pending,240530NGE04UVJ_17800639080_1,30/05/2024 11:33,29/05/2024 22:41,SGD,f5e052c4-391c-4100-86a6-ed9c4c5633ce,22.7,0.52,0.90%,0.204,0.19,,,
53b245eb854f4d49b82cecc96001f317-1,Shopee SG,Pending,240530NGE04UVK_23789066860_1,30/05/2024 11:33,29/05/2024 22:41,SGD,f5e052c4-391c-4100-86a6-ed9c4c5633ce,14.8,0.34,0.90%,0.133,0.124,,,
1461fe76b21c44ad8ca6955649475f27-1,Shopee SG,Pending,240530NGE04UVM_24053046698_1,30/05/2024 11:33,29/05/2024 22:41,SGD,f5e052c4-391c-4100-86a6-ed9c4c5633ce,12.63,0.29,0.90%,0.114,0.106,,,
18a8772b997e4b8fbcb28ed361432918-1,Shopee SG,Pending,240530NGC416BG_1294444868_1,30/05/2024 11:32,30/05/2024 11:31,SGD,d3cf72d7-1e9d-43b3-a9f1-3aea67c54068,33.79,0.78,0.90%,0.304,0.283,,,
2d2d6ea27a88424faf50287e5768969e-1,Shopee SG,Pending,240530NGC416BH_24916614113_6,30/05/2024 11:32,30/05/2024 11:31,SGD,d3cf72d7-1e9d-43b3-a9f1-3aea67c54068,1.73,0.04,1.60%,0.028,0.026,,,
