card_id,Recency,Frequency,Monetary,Cluster,category_key,wallet_share_by_category,offer_id,minimum_spend,seg_unique_user_count,casback_amount
69b4fb62-2e02-ef11-a574-b8cef6052491,23,1,67.0,2,Restaurants,67.0,344,30.0,300,15.0
749d2ea3-f901-ef11-a574-b8cef6052491,24,1,68.1,2,Restaurants,68.1,343,25.0,1380,5.0
723d8236-3202-ef11-a574-b8cef6052491,24,1,43.0,2,Restaurants,43.0,344,30.0,300,15.0
509e47d5-2f02-ef11-a574-b8cef6052491,23,1,77.5,2,Restaurants,77.5,344,30.0,300,15.0
8ad95e1a-0702-ef11-a574-b8cef6052491,24,1,76.3,2,Restaurants,76.3,343,25.0,1380,5.0
d4033cc3-d601-ef11-a574-b8cef6052491,24,5,171.43,0,Restaurants,171.43,343,25.0,1380,5.0
025f243f-2e02-ef11-a574-b8cef6052491,23,1,59.93,2,Restaurants,59.93,343,25.0,1380,5.0
0548b25e-3002-ef11-a574-b8cef6052491,23,1,29.32,2,Restaurants,29.32,343,25.0,1380,5.0
0a123bcf-fc01-ef11-a574-b8cef6052491,24,1,115.1,2,Restaurants,115.1,343,25.0,1380,5.0
9df9cbed-fd01-ef11-a574-b8cef6052491,24,1,53.95,2,Restaurants,53.95,344,30.0,300,15.0
7c16d4b2-fe01-ef11-a574-b8cef6052491,24,1,34.69,2,Restaurants,34.69,343,25.0,1380,5.0
c54cfd34-92f9-ec11-8160-f403433e0c0d,23,1,82.99,2,Restaurants,82.99,344,30.0,300,15.0
e7779ba7-ff01-ef11-a574-b8cef6052491,24,1,78.65,2,Restaurants,78.65,343,25.0,1380,5.0
6316ccb5-9c0e-ee11-8171-f403433e0c0d,23,1,83.4,2,Restaurants,83.4,344,30.0,300,15.0
1f8a4ec3-1a02-ef11-a574-b8cef6052491,23,2,88.08,2,Restaurants,88.08,343,25.0,1380,5.0
3b21acf4-0402-ef11-a574-b8cef6052491,24,1,34.85,2,Restaurants,34.85,343,25.0,1380,5.0
28f82045-0802-ef11-a574-b8cef6052491,24,1,86.49,2,Restaurants,86.49,344,30.0,300,15.0
2f4dd612-1d02-ef11-a574-b8cef6052491,23,2,147.82999999999998,2,Restaurants,147.82999999999998,343,25.0,1380,5.0
61be600c-ff01-ef11-a574-b8cef6052491,23,2,104.94999999999999,2,Restaurants,104.94999999999999,343,25.0,1380,5.0
a89b010b-1b02-ef11-a574-b8cef6052491,25,1,205.22,2,Retailers,205.22,304,100.0,180,10.0
5fe0140d-2402-ef11-a574-b8cef6052491,24,1,33.39,2,Restaurants,33.39,343,25.0,1380,5.0
4515aa12-3a02-ef11-a574-b8cef6052491,23,1,57.39,2,Restaurants,57.39,344,30.0,300,15.0
02865984-1d02-ef11-a574-b8cef6052491,24,1,30.9,2,Restaurants,30.9,343,25.0,1380,5.0
8c875b73-1e02-ef11-a574-b8cef6052491,24,4,106.12,0,Restaurants,106.12,343,25.0,1380,5.0
642c9387-fc01-ef11-a574-b8cef6052491,24,1,37.44,2,Restaurants,37.44,343,25.0,1380,5.0
74bdfb0b-3902-ef11-a574-b8cef6052491,23,1,230.98,2,Retailers,230.98,304,100.0,180,10.0
8507de80-1202-ef11-a574-b8cef6052491,24,1,148.6,2,Restaurants,148.6,343,25.0,1380,5.0
835ce290-3302-ef11-a574-b8cef6052491,23,1,130.15,2,Retailers,130.15,302,50.0,127,10.0
4948589b-1502-ef11-a574-b8cef6052491,24,1,31.89,2,Restaurants,31.89,343,25.0,1380,5.0
3c01dc11-3102-ef11-a574-b8cef6052491,23,1,35.28,2,Restaurants,35.28,343,25.0,1380,5.0
963a3d29-2202-ef11-a574-b8cef6052491,23,1,56.36,2,Restaurants,56.36,343,25.0,1380,5.0
d43381df-1802-ef11-a574-b8cef6052491,23,4,153.29,0,Restaurants,153.29,343,25.0,1380,5.0
47e5001f-0002-ef11-a574-b8cef6052491,23,1,29.93,2,Restaurants,29.93,343,25.0,1380,5.0
2495d65e-1402-ef11-a574-b8cef6052491,24,1,44.51,2,Restaurants,44.51,343,25.0,1380,5.0
9a50d2c6-0d02-ef11-a574-b8cef6052491,24,2,128.98,2,Restaurants,128.98,343,25.0,1380,5.0
39cf935b-2502-ef11-a574-b8cef6052491,23,1,52.73,2,Restaurants,52.73,343,25.0,1380,5.0
06eabb19-1e02-ef11-a574-b8cef6052491,23,1,51.3,2,Restaurants,51.3,344,30.0,300,15.0
b145e606-1d02-ef11-a574-b8cef6052491,23,1,25.99,2,Restaurants,25.99,343,25.0,1380,5.0
fe0bc7cb-0502-ef11-a574-b8cef6052491,24,1,80.83,2,Restaurants,80.83,343,25.0,1380,5.0
81d27583-1502-ef11-a574-b8cef6052491,23,1,59.9,2,Restaurants,59.9,343,25.0,1380,5.0
e154f9e8-1502-ef11-a574-b8cef6052491,24,2,99.30000000000001,2,Restaurants,99.30000000000001,343,25.0,1380,5.0
eff7ca8c-2e02-ef11-a574-b8cef6052491,23,2,72.84,2,Restaurants,72.84,343,25.0,1380,5.0
b4a84ab2-3002-ef11-a574-b8cef6052491,22,2,84.35,2,Restaurants,84.35,343,25.0,1380,5.0
c6852c3f-f301-ef11-a574-b8cef6052491,24,1,157.5,2,Retailers,157.5,304,100.0,180,10.0
8860a99b-ff01-ef11-a574-b8cef6052491,24,1,56.6,2,Restaurants,56.6,343,25.0,1380,5.0
10322f6f-2002-ef11-a574-b8cef6052491,23,1,105.09,2,Restaurants,105.09,343,25.0,1380,5.0
6d83e3ae-1702-ef11-a574-b8cef6052491,23,1,40.19,2,Restaurants,40.19,344,30.0,300,15.0
dbc9a12c-a297-ed11-816b-f403433e0c0d,24,1,42.09,2,Restaurants,42.09,343,25.0,1380,5.0
06943050-1802-ef11-a574-b8cef6052491,24,1,132.65,2,Restaurants,132.65,343,25.0,1380,5.0
9772c7fc-0102-ef11-a574-b8cef6052491,24,1,35.77,2,Restaurants,35.77,343,25.0,1380,5.0
2b3afdc1-3d02-ef11-a574-b8cef6052491,23,1,32.3,2,Restaurants,32.3,343,25.0,1380,5.0
ed351323-1402-ef11-a574-b8cef6052491,23,1,56.63,2,Restaurants,56.63,343,25.0,1380,5.0
1a7e1348-ff01-ef11-a574-b8cef6052491,23,2,83.75,2,Restaurants,83.75,343,25.0,1380,5.0
21fe74c5-ff01-ef11-a574-b8cef6052491,23,1,75.14,2,Restaurants,75.14,343,25.0,1380,5.0
f7dac034-f501-ef11-a574-b8cef6052491,23,1,25.95,2,Restaurants,25.95,343,25.0,1380,5.0
03de6947-f601-ef11-a574-b8cef6052491,23,1,42.92,2,Restaurants,42.92,343,25.0,1380,5.0
3e0506d4-3502-ef11-a574-b8cef6052491,24,1,214.95,2,Retailers,214.95,301,100.0,74,15.0
bf2aa02b-2c02-ef11-a574-b8cef6052491,23,1,64.0,2,Restaurants,64.0,344,30.0,300,15.0
25c5772f-fe01-ef11-a574-b8cef6052491,23,1,34.89,2,Restaurants,34.89,344,30.0,300,15.0
0aa932cc-f001-ef11-a574-b8cef6052491,24,1,33.99,2,Restaurants,33.99,343,25.0,1380,5.0
a60f633e-0e02-ef11-a574-b8cef6052491,24,1,27.9,2,Restaurants,27.9,343,25.0,1380,5.0
62b6dab5-0e02-ef11-a574-b8cef6052491,24,1,62.2,2,Restaurants,62.2,343,25.0,1380,5.0
4e74e0d5-d701-ef11-a574-b8cef6052491,23,1,51.13,2,Restaurants,51.13,343,25.0,1380,5.0
c96cee41-592a-ed11-8160-f403433e0c0d,24,1,52.0,2,Restaurants,52.0,343,25.0,1380,5.0
0e629c55-2502-ef11-a574-b8cef6052491,23,1,106.92,2,Fashion & Retail,106.92,329,100.0,80,5.0
b26f880a-3702-ef11-a574-b8cef6052491,24,2,61.11,2,Restaurants,61.11,343,25.0,1380,5.0
29260b91-1702-ef11-a574-b8cef6052491,23,1,69.15,2,Restaurants,69.15,343,25.0,1380,5.0
8b35ae41-1c02-ef11-a574-b8cef6052491,23,1,36.23,2,Restaurants,36.23,343,25.0,1380,5.0
2b50be9e-0802-ef11-a574-b8cef6052491,23,1,27.74,2,Restaurants,27.74,343,25.0,1380,5.0
9d1aa8d5-2102-ef11-a574-b8cef6052491,24,6,211.9,0,Restaurants,211.9,343,25.0,1380,5.0
dcdcabea-0d02-ef11-a574-b8cef6052491,24,2,133.85,2,Restaurants,133.85,343,25.0,1380,5.0
3714a259-0b02-ef11-a574-b8cef6052491,23,1,48.21,2,Restaurants,48.21,344,30.0,300,15.0
9cc4283f-0802-ef11-a574-b8cef6052491,24,1,185.2,2,Restaurants,185.2,344,30.0,300,15.0
9d107035-fe01-ef11-a574-b8cef6052491,23,1,42.94,2,Restaurants,42.94,344,30.0,300,15.0
ddba113f-1902-ef11-a574-b8cef6052491,23,1,108.99,2,Retailers,108.99,302,50.0,127,10.0
e6b3d5f3-f501-ef11-a574-b8cef6052491,24,1,42.81,2,Restaurants,42.81,343,25.0,1380,5.0
ec4a39b9-0b02-ef11-a574-b8cef6052491,24,1,43.5,2,Restaurants,43.5,344,30.0,300,15.0
083f622e-2102-ef11-a574-b8cef6052491,23,1,40.15,2,Restaurants,40.15,343,25.0,1380,5.0
e2a59442-1602-ef11-a574-b8cef6052491,24,1,27.19,2,Restaurants,27.19,343,25.0,1380,5.0
9e3e8593-fc01-ef11-a574-b8cef6052491,24,1,51.0,2,Restaurants,51.0,344,30.0,300,15.0
0293ed87-2802-ef11-a574-b8cef6052491,23,1,53.59,2,Restaurants,53.59,344,30.0,300,15.0
419db153-1502-ef11-a574-b8cef6052491,24,1,28.97,2,Restaurants,28.97,343,25.0,1380,5.0
24ea6825-3302-ef11-a574-b8cef6052491,23,1,74.29,2,Restaurants,74.29,344,30.0,300,15.0
f576b1c8-0f02-ef11-a574-b8cef6052491,23,4,134.29000000000002,0,Restaurants,134.29000000000002,343,25.0,1380,5.0
c588b135-3102-ef11-a574-b8cef6052491,23,1,162.2,2,Restaurants,162.2,343,25.0,1380,5.0
e4918920-2d02-ef11-a574-b8cef6052491,23,1,111.7,2,Restaurants,111.7,344,30.0,300,15.0
ca83aadf-0e02-ef11-a574-b8cef6052491,23,2,94.85,2,Restaurants,94.85,343,25.0,1380,5.0
29c1d9ae-e901-ef11-a574-b8cef6052491,24,2,106.05,2,Restaurants,106.05,343,25.0,1380,5.0
e90ab9c7-52f2-ee11-a574-b8cef6052491,23,1,58.0,2,Restaurants,58.0,343,25.0,1380,5.0
9a2e7051-1e2f-ec11-8145-f403434a7799,24,1,51.47,2,Restaurants,51.47,343,25.0,1380,5.0
09518732-2602-ef11-a574-b8cef6052491,23,1,38.42,2,Restaurants,38.42,343,25.0,1380,5.0
185b844e-1602-ef11-a574-b8cef6052491,23,2,117.84,2,Restaurants,117.84,343,25.0,1380,5.0
a79a6f44-2602-ef11-a574-b8cef6052491,24,2,95.69,2,Restaurants,95.69,343,25.0,1380,5.0
054b8023-d801-ef11-a574-b8cef6052491,23,1,30.9,2,Restaurants,30.9,343,25.0,1380,5.0
9240e8d1-0c02-ef11-a574-b8cef6052491,24,3,286.6,0,Restaurants,286.6,344,30.0,300,15.0
38f750d7-2302-ef11-a574-b8cef6052491,23,1,157.9,2,Restaurants,157.9,344,30.0,300,15.0
357c7c2c-2d02-ef11-a574-b8cef6052491,23,4,198.46,0,Restaurants,198.46,343,25.0,1380,5.0
3369a1e0-2702-ef11-a574-b8cef6052491,23,1,40.67,2,Restaurants,40.67,344,30.0,300,15.0
a58c7b90-2402-ef11-a574-b8cef6052491,23,1,182.61,2,Retailers,182.61,304,100.0,180,10.0
c69e1ecb-1c02-ef11-a574-b8cef6052491,24,1,77.89,2,Restaurants,77.89,343,25.0,1380,5.0
47373c2d-2e02-ef11-a574-b8cef6052491,24,1,103.8,2,Restaurants,103.8,343,25.0,1380,5.0
ea0936a7-3902-ef11-a574-b8cef6052491,23,1,105.46,2,Retailers,105.46,302,50.0,127,10.0
8b60fc62-0802-ef11-a574-b8cef6052491,23,2,331.40999999999997,0,Fashion & Retail,331.40999999999997,328,100.0,31,5.0
29855eb1-fc01-ef11-a574-b8cef6052491,24,1,150.98,2,Retailers,150.98,304,100.0,180,10.0
e3d166c9-0902-ef11-a574-b8cef6052491,23,2,105.18,2,Restaurants,105.18,343,25.0,1380,5.0
e6021468-1802-ef11-a574-b8cef6052491,23,1,183.17,2,Fashion & Retail,183.17,329,100.0,80,5.0
4535ce74-1902-ef11-a574-b8cef6052491,23,1,120.5,2,Restaurants,120.5,344,30.0,300,15.0
523ce930-2402-ef11-a574-b8cef6052491,24,2,189.23,0,Restaurants,189.23,343,25.0,1380,5.0
0728e8cf-d701-ef11-a574-b8cef6052491,24,1,71.94,2,Restaurants,71.94,343,25.0,1380,5.0
ee887899-1a02-ef11-a574-b8cef6052491,24,1,129.98,2,Retailers,129.98,304,100.0,180,10.0
7b21acf4-0402-ef11-a574-b8cef6052491,24,4,157.0,0,Restaurants,157.0,343,25.0,1380,5.0
2c39c5d2-0d02-ef11-a574-b8cef6052491,23,1,60.8,2,Restaurants,60.8,344,30.0,300,15.0
06b38e54-1d02-ef11-a574-b8cef6052491,24,1,101.99,2,Retailers,101.99,302,50.0,127,10.0
236c400b-3802-ef11-a574-b8cef6052491,24,1,48.85,2,Restaurants,48.85,343,25.0,1380,5.0
6a25df2f-1502-ef11-a574-b8cef6052491,23,2,84.06,2,Restaurants,84.06,343,25.0,1380,5.0
b1894ec3-1a02-ef11-a574-b8cef6052491,23,3,97.28,2,Restaurants,97.28,343,25.0,1380,5.0
db75fd84-0602-ef11-a574-b8cef6052491,23,1,25.03,2,Restaurants,25.03,343,25.0,1380,5.0
015e2d9d-1e02-ef11-a574-b8cef6052491,24,2,66.74000000000001,2,Restaurants,66.74000000000001,343,25.0,1380,5.0
46cf1c8a-4202-ef11-a574-b8cef6052491,24,1,121.98,2,Restaurants,121.98,344,30.0,300,15.0
56d1059c-4202-ef11-a574-b8cef6052491,23,2,117.44,2,Restaurants,117.44,343,25.0,1380,5.0
c80b6412-f701-ef11-a574-b8cef6052491,23,1,37.4,2,Restaurants,37.4,343,25.0,1380,5.0
a0696082-f501-ef11-a574-b8cef6052491,24,3,195.77,0,Restaurants,75.84,343,25.0,1380,5.0
c771c620-3d02-ef11-a574-b8cef6052491,24,1,71.5,2,Restaurants,71.5,344,30.0,300,15.0
1199e43a-0a02-ef11-a574-b8cef6052491,23,1,123.5,2,Restaurants,123.5,343,25.0,1380,5.0
0a188c48-1602-ef11-a574-b8cef6052491,23,7,230.02,0,Restaurants,230.02,343,25.0,1380,5.0
e3a456d5-0902-ef11-a574-b8cef6052491,23,1,38.18,2,Restaurants,38.18,343,25.0,1380,5.0
ad28e8cf-d701-ef11-a574-b8cef6052491,23,1,612.95,0,Retailers,612.95,302,50.0,127,10.0
1ca14439-0f02-ef11-a574-b8cef6052491,23,3,205.79,0,Restaurants,205.79,343,25.0,1380,5.0
32ca4a62-fa01-ef11-a574-b8cef6052491,23,1,119.0,2,Restaurants,119.0,344,30.0,300,15.0
163238b3-1502-ef11-a574-b8cef6052491,24,1,35.19,2,Restaurants,35.19,343,25.0,1380,5.0
065afc2d-d601-ef11-a574-b8cef6052491,23,1,219.45,2,Retailers,219.45,302,50.0,127,10.0
c6db9d3c-0c02-ef11-a574-b8cef6052491,24,1,51.3,2,Restaurants,51.3,343,25.0,1380,5.0
5f6907e8-1b02-ef11-a574-b8cef6052491,23,1,99.54,2,Restaurants,99.54,344,30.0,300,15.0
8fb07ae1-2802-ef11-a574-b8cef6052491,23,1,117.9,2,Restaurants,117.9,343,25.0,1380,5.0
922524c5-1502-ef11-a574-b8cef6052491,23,1,122.95,2,Retailers,122.95,301,100.0,74,15.0
15daae70-0a02-ef11-a574-b8cef6052491,23,1,65.85,2,Restaurants,65.85,344,30.0,300,15.0
ba5e419a-f501-ef11-a574-b8cef6052491,23,1,112.95,2,Retailers,112.95,301,100.0,74,15.0
587ffa8a-0602-ef11-a574-b8cef6052491,24,2,94.35,2,Restaurants,94.35,343,25.0,1380,5.0
40b835ae-2b02-ef11-a574-b8cef6052491,23,1,265.73,0,Retailers,265.73,304,100.0,180,10.0
7838bc8d-3f02-ef11-a574-b8cef6052491,24,1,55.95,2,Restaurants,55.95,343,25.0,1380,5.0
80e1993d-0102-ef11-a574-b8cef6052491,23,1,63.4,2,Restaurants,63.4,343,25.0,1380,5.0
f2f88265-1c02-ef11-a574-b8cef6052491,23,1,55.89,2,Restaurants,55.89,344,30.0,300,15.0
9e91ca94-2202-ef11-a574-b8cef6052491,23,1,75.1,2,Restaurants,75.1,344,30.0,300,15.0
a5f8e6c2-3602-ef11-a574-b8cef6052491,24,1,58.09,2,Restaurants,58.09,343,25.0,1380,5.0
4e1b49ca-0a02-ef11-a574-b8cef6052491,23,3,85.39,2,Restaurants,85.39,343,25.0,1380,5.0
f0de91bf-f701-ef11-a574-b8cef6052491,23,1,62.5,2,Restaurants,62.5,343,25.0,1380,5.0
e80be953-2302-ef11-a574-b8cef6052491,23,1,55.63,2,Restaurants,55.63,344,30.0,300,15.0
877c5f06-d901-ef11-a574-b8cef6052491,24,1,94.95,2,Retailers,94.95,302,50.0,127,10.0
d30d5195-1c02-ef11-a574-b8cef6052491,24,1,31.28,2,Restaurants,31.28,343,25.0,1380,5.0
8dfa3a05-1402-ef11-a574-b8cef6052491,24,1,91.3,2,Restaurants,91.3,343,25.0,1380,5.0
e9c555da-1902-ef11-a574-b8cef6052491,23,1,58.54,2,Restaurants,58.54,343,25.0,1380,5.0
593b276e-2d02-ef11-a574-b8cef6052491,23,1,34.34,2,Restaurants,34.34,343,25.0,1380,5.0
3ae89c1a-f201-ef11-a574-b8cef6052491,23,2,88.34,2,Restaurants,88.34,343,25.0,1380,5.0
37496dd1-ef01-ef11-a574-b8cef6052491,23,3,86.56,2,Restaurants,86.56,343,25.0,1380,5.0
539183fe-2702-ef11-a574-b8cef6052491,23,1,60.6,2,Restaurants,60.6,343,25.0,1380,5.0
805bf42e-0a02-ef11-a574-b8cef6052491,24,1,56.29,2,Restaurants,56.29,343,25.0,1380,5.0
1d5309be-fd01-ef11-a574-b8cef6052491,23,1,50.69,2,Restaurants,50.69,343,25.0,1380,5.0
74d17b64-fd01-ef11-a574-b8cef6052491,24,2,71.66,2,Restaurants,71.66,343,25.0,1380,5.0
6bd815f3-f401-ef11-a574-b8cef6052491,23,1,53.26,2,Restaurants,53.26,343,25.0,1380,5.0
1b703690-1602-ef11-a574-b8cef6052491,23,2,88.83,2,Restaurants,88.83,343,25.0,1380,5.0
14f35e8c-3502-ef11-a574-b8cef6052491,23,1,55.6,2,Restaurants,55.6,344,30.0,300,15.0
47d284c2-fb01-ef11-a574-b8cef6052491,24,1,187.29,2,Fashion & Retail,187.29,329,100.0,80,5.0
d77051ca-3802-ef11-a574-b8cef6052491,24,1,37.14,2,Restaurants,37.14,343,25.0,1380,5.0
412c79c3-3f02-ef11-a574-b8cef6052491,23,2,128.4,2,Restaurants,128.4,343,25.0,1380,5.0
e3fa8265-1c02-ef11-a574-b8cef6052491,23,1,31.98,2,Restaurants,31.98,343,25.0,1380,5.0
4fdff333-fc01-ef11-a574-b8cef6052491,23,3,279.9,0,Restaurants,279.9,343,25.0,1380,5.0
8bc294f1-fa01-ef11-a574-b8cef6052491,24,4,268.95,0,Restaurants,268.95,343,25.0,1380,5.0
2b3fe541-2a02-ef11-a574-b8cef6052491,24,1,77.49,2,Restaurants,77.49,343,25.0,1380,5.0
07f86844-f201-ef11-a574-b8cef6052491,24,1,117.95,2,Retailers,117.95,301,100.0,74,15.0
9b00434a-939b-eb11-8145-f403433e0c0e,24,1,32.19,2,Restaurants,32.19,344,30.0,300,15.0
37f750d7-2302-ef11-a574-b8cef6052491,24,1,161.4,2,Retailers,161.4,304,100.0,180,10.0
0f4462f7-1802-ef11-a574-b8cef6052491,24,1,143.46,2,Retailers,143.46,302,50.0,127,10.0
d87c0788-2102-ef11-a574-b8cef6052491,23,1,170.54,2,Retailers,170.54,304,100.0,180,10.0
864352a8-0002-ef11-a574-b8cef6052491,24,1,37.01,2,Restaurants,37.01,343,25.0,1380,5.0
13975939-2702-ef11-a574-b8cef6052491,23,1,25.5,2,Restaurants,25.5,343,25.0,1380,5.0
7b92b687-1302-ef11-a574-b8cef6052491,24,1,42.0,2,Restaurants,42.0,343,25.0,1380,5.0
61c306ff-f401-ef11-a574-b8cef6052491,24,1,216.97,2,Retailers,216.97,304,100.0,180,10.0
53a1518f-1c02-ef11-a574-b8cef6052491,24,2,137.2,2,Restaurants,137.2,343,25.0,1380,5.0
e4afde06-0c02-ef11-a574-b8cef6052491,23,1,64.79,2,Restaurants,64.79,344,30.0,300,15.0
3cca0e6e-1802-ef11-a574-b8cef6052491,24,2,68.03999999999999,2,Restaurants,68.03999999999999,344,30.0,300,15.0
d5b1e474-0802-ef11-a574-b8cef6052491,24,3,191.0,0,Restaurants,191.0,343,25.0,1380,5.0
b122acf4-0402-ef11-a574-b8cef6052491,24,1,49.36,2,Restaurants,49.36,343,25.0,1380,5.0
9aa7f136-f001-ef11-a574-b8cef6052491,24,1,74.36,2,Restaurants,74.36,344,30.0,300,15.0
9dc8723d-0d02-ef11-a574-b8cef6052491,24,1,42.09,2,Restaurants,42.09,343,25.0,1380,5.0
e0311af3-1a02-ef11-a574-b8cef6052491,24,1,54.45,2,Restaurants,54.45,343,25.0,1380,5.0
e434cdc5-0502-ef11-a574-b8cef6052491,23,1,41.38,2,Restaurants,41.38,343,25.0,1380,5.0
3d865eb1-fc01-ef11-a574-b8cef6052491,23,2,91.88,2,Restaurants,91.88,343,25.0,1380,5.0
3d088cb3-ff01-ef11-a574-b8cef6052491,23,1,185.35,2,Retailers,185.35,304,100.0,180,10.0
7c7a0519-2402-ef11-a574-b8cef6052491,23,1,49.49,2,Restaurants,49.49,344,30.0,300,15.0
403fbe1e-1602-ef11-a574-b8cef6052491,23,2,162.76,2,Restaurants,162.76,344,30.0,300,15.0
85328eaa-1902-ef11-a574-b8cef6052491,24,1,64.77,2,Retailers,64.77,302,50.0,127,10.0
eff5dc7a-0802-ef11-a574-b8cef6052491,24,1,31.83,2,Restaurants,31.83,343,25.0,1380,5.0
61f7cccc-0d02-ef11-a574-b8cef6052491,24,1,85.0,2,Restaurants,85.0,343,25.0,1380,5.0
8792631b-0f02-ef11-a574-b8cef6052491,24,2,61.769999999999996,2,Restaurants,61.769999999999996,343,25.0,1380,5.0
b1429f1e-3202-ef11-a574-b8cef6052491,24,1,46.69,2,Restaurants,46.69,343,25.0,1380,5.0
698fa877-2a02-ef11-a574-b8cef6052491,23,1,77.0,2,Restaurants,77.0,343,25.0,1380,5.0
c5f1a3aa-fb01-ef11-a574-b8cef6052491,24,2,62.26,2,Restaurants,62.26,343,25.0,1380,5.0
3b0bb9a4-1202-ef11-a574-b8cef6052491,23,2,139.19,2,Restaurants,139.19,343,25.0,1380,5.0
8e59f4d6-3102-ef11-a574-b8cef6052491,23,1,166.04,2,Restaurants,166.04,344,30.0,300,15.0
b0611d24-2302-ef11-a574-b8cef6052491,24,2,71.31,2,Restaurants,71.31,343,25.0,1380,5.0
1e4dc309-3602-ef11-a574-b8cef6052491,24,1,38.8,2,Restaurants,38.8,343,25.0,1380,5.0
c8eeaabb-0702-ef11-a574-b8cef6052491,24,1,67.99,2,Restaurants,67.99,343,25.0,1380,5.0
f53347e1-0902-ef11-a574-b8cef6052491,24,2,126.97999999999999,2,Restaurants,126.97999999999999,343,25.0,1380,5.0
67db57a0-1b02-ef11-a574-b8cef6052491,24,2,84.19,2,Restaurants,84.19,343,25.0,1380,5.0
76d9392a-ff01-ef11-a574-b8cef6052491,23,1,71.0,2,Restaurants,71.0,344,30.0,300,15.0
2f43535c-2602-ef11-a574-b8cef6052491,24,1,61.85,2,Restaurants,61.85,343,25.0,1380,5.0
8c1aa1e5-0e02-ef11-a574-b8cef6052491,23,1,45.73,2,Restaurants,45.73,343,25.0,1380,5.0
f97ec3ba-0602-ef11-a574-b8cef6052491,24,1,29.94,2,Restaurants,29.94,343,25.0,1380,5.0
21beef0a-fd01-ef11-a574-b8cef6052491,23,1,72.0,2,Restaurants,72.0,343,25.0,1380,5.0
4255f194-ee01-ef11-a574-b8cef6052491,23,1,48.96,2,Restaurants,48.96,344,30.0,300,15.0
90386478-1d02-ef11-a574-b8cef6052491,24,1,35.96,2,Restaurants,35.96,343,25.0,1380,5.0
9fb42a11-1402-ef11-a574-b8cef6052491,24,3,100.47,0,Restaurants,100.47,343,25.0,1380,5.0
d3b42713-d201-ef11-a574-b8cef6052491,23,1,169.99,2,Retailers,169.99,302,50.0,127,10.0
f9c6a6d2-a5cf-ed11-816b-f403433e0c0d,24,1,204.89,2,Fashion & Retail,204.89,329,100.0,80,5.0
4abb5e6c-1602-ef11-a574-b8cef6052491,24,1,118.97,2,Fashion & Retail,118.97,329,100.0,80,5.0
fd4ade00-1602-ef11-a574-b8cef6052491,24,1,27.84,2,Restaurants,27.84,343,25.0,1380,5.0
fb75efd1-1602-ef11-a574-b8cef6052491,24,1,89.9,2,Restaurants,89.9,343,25.0,1380,5.0
6b694cb0-eb01-ef11-a574-b8cef6052491,23,2,88.03,2,Restaurants,88.03,343,25.0,1380,5.0
6a089452-fd01-ef11-a574-b8cef6052491,22,1,286.22,0,Fashion & Retail,286.22,328,100.0,31,5.0
4754ca18-0c02-ef11-a574-b8cef6052491,23,1,49.34,2,Restaurants,49.34,343,25.0,1380,5.0
ddde41e7-0902-ef11-a574-b8cef6052491,23,1,51.96,2,Restaurants,51.96,343,25.0,1380,5.0
79081cfa-1402-ef11-a574-b8cef6052491,24,1,28.41,2,Restaurants,28.41,343,25.0,1380,5.0
8766401b-0802-ef11-a574-b8cef6052491,23,1,60.39,2,Restaurants,60.39,344,30.0,300,15.0
de627aec-d308-ee11-8177-1c98ec1324d5,24,3,273.55,0,Restaurants,273.55,343,25.0,1380,5.0
9289c79f-3702-ef11-a574-b8cef6052491,23,1,33.43,2,Restaurants,33.43,343,25.0,1380,5.0
aad2f836-f801-ef11-a574-b8cef6052491,24,1,36.67,2,Restaurants,36.67,343,25.0,1380,5.0
883540c9-fc01-ef11-a574-b8cef6052491,23,1,44.34,2,Restaurants,44.34,344,30.0,300,15.0
ec4e661c-2802-ef11-a574-b8cef6052491,24,1,219.07,2,Retailers,219.07,304,100.0,180,10.0
1e4a6dd1-ef01-ef11-a574-b8cef6052491,24,1,69.55,2,Restaurants,69.55,343,25.0,1380,5.0
b007e804-d701-ef11-a574-b8cef6052491,23,2,67.36,2,Restaurants,67.36,343,25.0,1380,5.0
16303bb9-73e5-ed11-816f-30e17161bfc9,23,1,60.31,2,Restaurants,60.31,343,25.0,1380,5.0
6d9b7ed4-0802-ef11-a574-b8cef6052491,22,1,131.95,2,Retailers,131.95,301,100.0,74,15.0
c01ffbef-0002-ef11-a574-b8cef6052491,24,2,54.94,2,Restaurants,54.94,343,25.0,1380,5.0
b22fdfdd-1602-ef11-a574-b8cef6052491,23,1,42.06,2,Restaurants,42.06,343,25.0,1380,5.0
46814eec-fb01-ef11-a574-b8cef6052491,23,1,159.14,2,Restaurants,159.14,343,25.0,1380,5.0
72509e48-1d02-ef11-a574-b8cef6052491,24,3,227.72,0,Restaurants,227.72,343,25.0,1380,5.0
ac16d4b2-fe01-ef11-a574-b8cef6052491,24,1,168.98,2,Fashion & Retail,168.98,328,100.0,31,5.0
a288d107-1e02-ef11-a574-b8cef6052491,24,3,183.45,0,Restaurants,183.45,343,25.0,1380,5.0
58288990-f801-ef11-a574-b8cef6052491,23,2,122.95,2,Restaurants,122.95,343,25.0,1380,5.0
1c617c4b-3602-ef11-a574-b8cef6052491,24,3,223.07,0,Restaurants,223.07,343,25.0,1380,5.0
