,date,transaction_date,cardholder_id,card_id,card_segment,offer_segment,transaction_id,transaction_currency,transaction_currency_code,transaction_amount,transaction_sales_channel,merchant_id,merchant_name,merchant_city,merchant_country,category_key,offer_id,offer_title,ruleset_id,redemption_limit,discount_type,fixed_value,minimum_spend,reward_every_transaction,reward_frequency,minimum_transactions,seg_total_transaction_count,seg_unique_user_count,casback_amount,Recency,Frequency,Monetary,Cluster
68,2024-05-15 20:45:00,2024-05-12,986da90d-245a-4a0e-a0d3-b62684d72246,9d74b6d0-f601-ef11-a574-b8cef6052491,LOYAL,,304133302456257,AUD,36,138.6,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,1,138.6,2
69,2024-05-15 20:45:00,2024-05-12,82446bd1-23ec-4fbd-a6a2-45c29e62adef,e6605692-3502-ef11-a574-b8cef6052491,LOYAL,,464133029876954,AUD,36,26.35,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,1,26.35,2
70,2024-05-15 20:45:00,2024-05-12,805b370e-3031-4d9c-87c9-1892c0089233,5b8a6eda-2e02-ef11-a574-b8cef6052491,LOYAL,,304133286911321,AUD,36,25.19,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,4,133.13,0
71,2024-05-15 20:45:00,2024-05-12,6a41540c-9032-4985-8ba3-402b81ecc2db,f3f27261-1e02-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",384133202586189,AUD,36,36.74,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,New to Menulog? $15 cashback on $30.,296,,FIXED,15.0,30.0,NO,ONLY,1.0,300,300,15.0,23,1,36.74,2
72,2024-05-15 20:45:00,2024-05-11,499027f7-295f-4492-92d8-542bd2f89cde,3171f228-3002-ef11-a574-b8cef6052491,LOYAL,,384132321557363,AUD,36,60.0,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,1,60.0,2
73,2024-05-15 20:45:00,2024-05-12,3f117bfd-d159-41c6-862d-21efd180fa7c,01802ce1-f401-ef11-a574-b8cef6052491,LOYAL,,384133788808066,AUD,36,25.49,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,2,50.98,2
74,2024-05-15 20:45:00,2024-05-11,35c7951b-6081-47ad-b053-93b9101a4acb,d5dd8c58-fd01-ef11-a574-b8cef6052491,LOYAL,,464132255550327,AUD,36,94.1,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,2,139.39,2
75,2024-05-15 20:45:00,2024-05-11,0cc583bf-311b-4f76-8b42-f8d0fbf1909f,ba698f1a-2d02-ef11-a574-b8cef6052491,LOYAL,,464132272306005,AUD,36,91.7,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,1,91.7,2
76,2024-05-15 20:30:00,2024-05-12,ef51ea17-a486-423e-9f59-4cde474d818f,94230f84-0502-ef11-a574-b8cef6052491,LOYAL,,304133203836244,AUD,36,39.86,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,4,203.88,0
77,2024-05-15 20:30:00,2024-05-11,e9151957-ddeb-4f76-a0ba-dc376d844fb3,d92c59b7-fc01-ef11-a574-b8cef6052491,LOYAL,,384132040230592,AUD,36,72.8,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,1,72.8,2
78,2024-05-15 20:30:00,2024-05-11,c6e55680-0b1e-4f37-91b7-b6c40c282748,99572e35-2202-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",304132285640007,AUD,36,49.43,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,New to Menulog? $15 cashback on $30.,296,,FIXED,15.0,30.0,NO,ONLY,1.0,300,300,15.0,24,2,103.18,2
79,2024-05-15 20:30:00,2024-05-11,c65d1f38-4957-4028-99b7-a32b0a0316e2,aaf2ad2a-1602-ef11-a574-b8cef6052491,LOYAL,,464132264319733,AUD,36,32.69,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,1,32.69,2
80,2024-05-15 20:30:00,2024-05-11,a2f957e5-0f9d-4369-9053-4076e16d8885,768c1006-1502-ef11-a574-b8cef6052491,LOYAL,,584132489690200,AUD,36,59.96,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,2,129.95,2
81,2024-05-15 20:30:00,2024-05-12,59eb9ac6-b263-42fa-a271-9674d9c1aa35,579a91d3-0702-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",304133255245296,AUD,36,47.89,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,New to Menulog? $15 cashback on $30.,296,,FIXED,15.0,30.0,NO,ONLY,1.0,300,300,15.0,23,1,47.89,2
82,2024-05-15 20:30:00,2024-05-11,550c3ac8-ba35-4be2-b92e-f6ca55514979,44700163-fb01-ef11-a574-b8cef6052491,LOYAL,,304132356118627,AUD,36,31.81,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,3,145.2,0
83,2024-05-15 20:30:00,2024-05-12,43088ddd-aaff-4a2b-ac3e-781f447d166e,2d3da827-3602-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",584133215693729,AUD,36,35.2,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,New to Menulog? $15 cashback on $30.,296,,FIXED,15.0,30.0,NO,ONLY,1.0,300,300,15.0,23,1,35.2,2
84,2024-05-15 20:30:00,2024-05-12,28fcb15b-9b8b-41be-a735-96d6572b53ea,900f48f9-1302-ef11-a574-b8cef6052491,LOYAL,,384133857679090,AUD,36,36.02,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,2,106.92000000000002,2
85,2024-05-15 20:30:00,2024-05-12,2514c6e6-409f-4d06-8042-7240e3da9a36,cc4ec995-f701-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",584133325644662,AUD,36,55.5,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,New to Menulog? $15 cashback on $30.,296,,FIXED,15.0,30.0,NO,ONLY,1.0,300,300,15.0,23,1,55.5,2
86,2024-05-15 20:30:00,2024-05-12,10360b33-6860-48d0-aaa9-559f6a4b7350,cf1882d0-2202-ef11-a574-b8cef6052491,LOYAL,,464133183642848,AUD,36,26.08,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,1,26.08,2
87,2024-05-15 20:15:00,2024-05-11,fcfc8ff1-dcfd-4563-9188-f8919270998a,c98a4238-0702-ef11-a574-b8cef6052491,LOYAL,,464132278654997,AUD,36,56.19,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,4,178.11,0
88,2024-05-15 20:15:00,2024-05-11,f7e755e9-b0e0-4422-8083-65d868c030da,697679e5-1802-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",464132114181416,AUD,36,32.5,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,New to Menulog? $15 cashback on $30.,296,,FIXED,15.0,30.0,NO,ONLY,1.0,300,300,15.0,24,1,32.5,2
89,2024-05-15 20:15:00,2024-05-12,e2f9cd87-1f49-44fb-b17a-88f2c4c44c49,e05ec5ea-2c02-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",384133429192638,AUD,36,39.6,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,New to Menulog? $15 cashback on $30.,296,,FIXED,15.0,30.0,NO,ONLY,1.0,300,300,15.0,23,1,39.6,2
90,2024-05-15 20:15:00,2024-05-11,ae9dc390-443d-430e-b225-a9dade732119,8d345fcf-0902-ef11-a574-b8cef6052491,LOYAL,,384132296521144,AUD,36,56.9,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,1,56.9,2
91,2024-05-15 20:15:00,2024-05-12,ad72cf60-a9e0-42ac-a69b-82d91291e01b,54dd161f-f801-ef11-a574-b8cef6052491,LOYAL,,304133251667631,AUD,36,100.08,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,1,100.08,2
92,2024-05-15 20:15:00,2024-05-12,a862ee3c-f6ed-4bdd-9b31-3fe6ef3aa343,4a1bf6cb-1602-ef11-a574-b8cef6052491,LOYAL,,384133315568272,AUD,36,27.79,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,2,87.08,2
93,2024-05-15 20:15:00,2024-05-11,9b0c9a5f-bde7-430a-9a94-5bbfe78495ed,2e357797-3c02-ef11-a574-b8cef6052491,LOYAL,,304132249249362,AUD,36,64.39,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,1,64.39,2
94,2024-05-15 20:15:00,2024-05-12,7c682c57-681d-4da6-b410-6d82db9f4b58,8de2ca38-3502-ef11-a574-b8cef6052491,LOYAL,,384133203583726,AUD,36,33.0,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,5,166.85,0
95,2024-05-15 20:15:00,2024-05-11,4d8d631d-ddee-4314-af16-8c3689e821e8,e527d034-d925-e911-8102-f403434a7799,NEW,"NEW, LAPSED",384132246989182,AUD,36,45.8,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,New to Menulog? $15 cashback on $30.,296,,FIXED,15.0,30.0,NO,ONLY,1.0,300,300,15.0,24,1,45.8,2
96,2024-05-15 20:15:00,2024-05-11,47e8503a-def6-4e5f-a769-884dddb619eb,d8f70222-1a02-ef11-a574-b8cef6052491,LOYAL,,464132438363094,AUD,36,60.24,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,2,101.4,2
97,2024-05-15 20:15:00,2024-05-11,42bc8e75-28a5-4fa3-852f-32ce9d54a704,fb226504-3f02-ef11-a574-b8cef6052491,LOYAL,,464132338701350,AUD,36,59.99,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,2,90.81,2
98,2024-05-15 20:15:00,2024-05-11,3a88a0b2-0490-4081-9a57-48752a41b491,d1a8fa50-1902-ef11-a574-b8cef6052491,LOYAL,,464132275251795,AUD,36,50.03,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,1,50.03,2
99,2024-05-15 20:15:00,2024-05-11,0818e6af-55aa-49f2-96e8-a015846ec2cd,b129c0c3-2102-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",584132249959129,AUD,36,115.72,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,304,Spend $100 get $10 Cashback,249,,FIXED,10.0,100.0,YES,,,185,180,10.0,24,1,115.72,2
100,2024-05-15 20:00:00,2024-05-12,e96b8bfa-4047-4d76-a63f-b4de8ef55e6e,e12b9389-2a02-ef11-a574-b8cef6052491,LOYAL,,584133336865327,AUD,36,62.19,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,2,131.47,2
101,2024-05-15 20:00:00,2024-05-12,8ecd68af-97e5-4c21-b90b-a9f010185dcc,b3d08015-2702-ef11-a574-b8cef6052491,LOYAL,,464133105326297,AUD,36,33.99,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,3,98.97,2
102,2024-05-15 20:00:00,2024-05-11,874b9ec3-9ada-4ce1-94a1-eb23b162b836,e72f31e5-3402-ef11-a574-b8cef6052491,LOYAL,,464132263028904,AUD,36,41.7,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,1,41.7,2
103,2024-05-15 20:00:00,2024-05-11,818b0b7d-0ac9-4dfa-a48c-ffa0dd7357d3,79267d1b-2702-ef11-a574-b8cef6052491,LOYAL,,304132262249337,AUD,36,98.1,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,2,175.1,2
104,2024-05-15 20:00:00,2024-05-12,76c91d50-9ba6-4874-8d16-7971fb19f1c9,ba846239-3e02-ef11-a574-b8cef6052491,LOYAL,,584133128110444,AUD,36,67.39,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,1,67.39,2
105,2024-05-15 20:00:00,2024-05-11,6d55c753-d1d2-4fd9-998d-048761275a23,523d8090-f001-ef11-a574-b8cef6052491,LOYAL,,584132267232638,AUD,36,25.09,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,1,25.09,2
106,2024-05-15 20:00:00,2024-05-12,5804cb76-f19c-4231-89ce-751b271706fa,6bc50e8c-0e02-ef11-a574-b8cef6052491,LOYAL,,304133409517083,AUD,36,31.35,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,2,58.84,2
107,2024-05-15 20:00:00,2024-05-12,383f953e-f660-4f42-ba6a-25ffd34f8722,66c6d889-f701-ef11-a574-b8cef6052491,LOYAL,,384133298894637,AUD,36,35.79,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,1,35.79,2
108,2024-05-15 19:45:00,2024-05-11,d63dd5f4-d1eb-4b8a-99cc-3175099eed19,c008ced6-0402-ef11-a574-b8cef6052491,LOYAL,,384132097243308,AUD,36,26.6,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,3,107.12,0
109,2024-05-15 19:45:00,2024-05-12,c98165df-db3f-4151-87eb-2963d7975d68,be3fc075-2f02-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",384133277693309,AUD,36,173.5,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,New to Menulog? $15 cashback on $30.,296,,FIXED,15.0,30.0,NO,ONLY,1.0,300,300,15.0,23,1,173.5,2
110,2024-05-15 19:45:00,2024-05-11,c21a079f-49e1-4799-8665-9547d99e20a1,e74880f7-d401-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",304132801024966,AUD,36,140.48,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,304,Spend $100 get $10 Cashback,249,,FIXED,10.0,100.0,YES,,,185,180,10.0,24,1,140.48,2
111,2024-05-15 19:45:00,2024-05-11,9cc61a7c-ab01-456e-96b7-cb63ef927a26,0059b7de-0d02-ef11-a574-b8cef6052491,LOYAL,,464132263031069,AUD,36,34.79,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,1,34.79,2
112,2024-05-15 19:45:00,2024-05-11,7c51ab20-ab02-4861-ba32-27fea46a0fb2,9f29deb4-1702-ef11-a574-b8cef6052491,LOYAL,,304132041753549,AUD,36,28.89,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,1,28.89,2
113,2024-05-15 19:45:00,2024-05-12,78a7dca1-ca5e-475f-91c5-fd1dc7fd24b9,d444ba98-fb01-ef11-a574-b8cef6052491,LOYAL,,304133256229335,AUD,36,105.69,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,3,289.03,0
114,2024-05-15 19:45:00,2024-05-11,3d6c63d7-0a85-4d5d-9e23-6e870882ae8c,3d46b38c-1902-ef11-a574-b8cef6052491,LOYAL,,304132096412075,AUD,36,41.8,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,1,41.8,2
115,2024-05-15 19:45:00,2024-05-11,254c5f77-7476-41df-89ed-7b3831720ffb,10055b7f-f901-ef11-a574-b8cef6052491,LOYAL,,384132295707722,AUD,36,48.0,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,1,48.0,2
116,2024-05-15 19:45:00,2024-05-11,1e741b79-33a8-489e-bae8-8ed271123e80,d721df8d-3702-ef11-a574-b8cef6052491,LOYAL,,584132254285460,AUD,36,66.3,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,1,66.3,2
117,2024-05-15 19:45:00,2024-05-12,1d2e7dc4-2c46-41f7-b660-e7b0674cde34,c154a78d-0902-ef11-a574-b8cef6052491,NEW,,584133843527005,AUD,36,135.1,E-COMMERCE,263,General Pants Co. Online,ALEXANDRIA,Australia,Fashion & Retail,328,Spend $100 or more and get $5 cashback,272,,FIXED,5.0,100.0,YES,,,32,31,5.0,23,1,135.1,2
118,2024-05-15 19:45:00,2024-05-12,181d4e24-f4f0-4330-81a4-9f879b949950,d9f49f3e-3d02-ef11-a574-b8cef6052491,NEW,,584133216412864,AUD,36,77.6,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,302,Get $10 back on 1st Purchase of $50+,248,,FIXED,10.0,50.0,NO,ONLY,1.0,127,127,10.0,23,1,77.6,2
119,2024-05-15 19:30:00,2024-05-11,f6d79040-d5c6-456d-bb0a-764c423e39ee,a203e69a-d801-ef11-a574-b8cef6052491,NEW,,464132035842127,AUD,36,104.96,IN-STORE,262,General Pants Co. Instore,WOLLONGONG,Australia,Fashion & Retail,329,Spend $100 get $5 Cashback,273,,FIXED,5.0,100.0,YES,,,80,80,5.0,24,1,104.96,2
120,2024-05-15 19:30:00,2024-05-12,ee82b7bb-9a18-4fce-a5ad-090a09e52e1f,882cad0e-f201-ef11-a574-b8cef6052491,LOYAL,,304133340381236,AUD,36,29.67,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,2,60.07,2
121,2024-05-15 19:30:00,2024-05-11,df8cf660-a9cf-4e72-a157-5dabe3796096,eed6afcf-2102-ef11-a574-b8cef6052491,LAPSED,"NEW, LAPSED",464132812066537,AUD,36,109.54,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,New to Menulog? $15 cashback on $30.,296,,FIXED,15.0,30.0,NO,ONLY,1.0,300,300,15.0,24,1,109.54,2
122,2024-05-15 19:30:00,2024-05-12,5df6b632-d7eb-4971-8cdb-2b892f7c98ef,939dad21-3602-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",384133141401479,AUD,36,123.69,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,New to Menulog? $15 cashback on $30.,296,,FIXED,15.0,30.0,NO,ONLY,1.0,300,300,15.0,23,1,123.69,2
123,2024-05-15 19:30:00,2024-05-12,4f5f4532-b315-4031-ad5d-100aa81a2d6f,2b076638-0e02-ef11-a574-b8cef6052491,LOYAL,,384133096552070,AUD,36,41.39,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,1,41.39,2
124,2024-05-15 19:30:00,2024-05-12,1e6c2541-5a71-46d6-ac1d-866031258c20,28301211-3002-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",584133291775194,AUD,36,76.0,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,New to Menulog? $15 cashback on $30.,296,,FIXED,15.0,30.0,NO,ONLY,1.0,300,300,15.0,23,1,76.0,2
125,2024-05-15 19:15:00,2024-05-11,fb3eeba2-7872-4a5c-a50b-db7f446fc8d4,9a865b73-1e02-ef11-a574-b8cef6052491,LOYAL,,584132170435146,AUD,36,53.27,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,2,117.81,2
126,2024-05-15 19:15:00,2024-05-11,9c15d5cc-96e9-4227-9dbb-2a04b4f08652,8bdf8c58-fd01-ef11-a574-b8cef6052491,LOYAL,,584132290409615,AUD,36,325.0,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,1,325.0,0
127,2024-05-15 19:15:00,2024-05-12,94586762-e526-414d-9bc3-ae03eb2fbd83,d4d1baaf-0702-ef11-a574-b8cef6052491,LOYAL,,384133056522913,AUD,36,119.95,IN-STORE,262,General Pants Co. Instore,WOLLONGONG,Australia,Fashion & Retail,329,Spend $100 get $5 Cashback,273,,FIXED,5.0,100.0,YES,,,80,80,5.0,23,1,119.95,2
128,2024-05-15 19:15:00,2024-05-12,8dd19a52-79b9-4da9-aecc-2e93e0737d72,544f499b-1c02-ef11-a574-b8cef6052491,LOYAL,,384133445758073,AUD,36,34.28,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,1,34.28,2
129,2024-05-15 19:15:00,2024-05-11,7f9d5ce0-3be0-451a-a97a-96d137dcdd09,ef0c180d-0002-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",464132280621876,AUD,36,78.29,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,New to Menulog? $15 cashback on $30.,296,,FIXED,15.0,30.0,NO,ONLY,1.0,300,300,15.0,24,1,78.29,2
130,2024-05-15 19:15:00,2024-05-12,419cb90d-83ac-4845-ac12-cf90e03bc283,274084d4-1202-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",464133003699639,AUD,36,69.59,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,New to Menulog? $15 cashback on $30.,296,,FIXED,15.0,30.0,NO,ONLY,1.0,300,300,15.0,23,1,69.59,2
131,2024-05-15 19:15:00,2024-05-11,1d654a72-c30b-4000-b698-bbfeb88a86e5,f18bfb5d-3f02-ef11-a574-b8cef6052491,LOYAL,,584132786359370,AUD,36,29.17,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,24,1,29.17,2
132,2024-05-15 19:00:00,2024-05-12,f0d5bb2b-4422-4ac9-ba75-1035e3a2fc12,fdde80b6-1902-ef11-a574-b8cef6052491,LOYAL,,304133155784819,AUD,36,25.79,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,343,Spend $25 and get $5 Cashback,291,,FIXED,5.0,25.0,NO,ONLY,1.0,1381,1380,5.0,23,1,25.79,2
133,2024-05-15 19:00:00,2024-05-12,d8ae553f-c48d-47f1-9a30-01448ac4c6a2,abe7e902-3d02-ef11-a574-b8cef6052491,LAPSED,"NEW, LAPSED",464133273495285,AUD,36,183.87,E-COMMERCE,207,Laithwaites,DARLINGTON,Australia,Retailers,275,Spend $150 and get $30 Cashback,234,,FIXED,30.0,150.0,YES,,,14,14,30.0,23,1,183.87,2
134,2024-05-15 19:00:00,2024-05-12,d1fb10a5-6523-4579-891d-e3f6fa3b5bc1,84be47a7-1502-ef11-a574-b8cef6052491,NEW,,384133032562083,AUD,36,125.97,IN-STORE,262,General Pants Co. Instore,WOLLONGONG,Australia,Fashion & Retail,329,Spend $100 get $5 Cashback,273,,FIXED,5.0,100.0,YES,,,80,80,5.0,23,1,125.97,2
135,2024-05-15 19:00:00,2024-05-11,d0db38e2-4ac1-4099-af4a-36af1c1733f4,d8377094-3002-ef11-a574-b8cef6052491,NEW,"NEW, LAPSED",304132469641021,AUD,36,68.35,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,344,New to Menulog? $15 cashback on $30.,296,,FIXED,15.0,30.0,NO,ONLY,1.0,300,300,15.0,24,1,68.35,2
136,2024-05-15 19:00:00,2024-05-11,c234ca1c-0f66-4579-a376-ce3d98de08f7,8410c213-1e02-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",584132457268667,AUD,36,121.47,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,304,Spend $100 get $10 Cashback,249,,FIXED,10.0,100.0,YES,,,185,180,10.0,24,1,121.47,2
