date,transaction_date,cardholder_id,card_id,card_segment,offer_segment,transaction_id,transaction_currency,transaction_currency_code,transaction_amount,transaction_sales_channel,merchant_id,merchant_name,merchant_city,merchant_country,category_key,offer_id,offer_title,ruleset_id,redemption_limit,discount_type,percentage_value,minimum_spend,reward_every_transaction,reward_frequency,minimum_transactions,seg_total_transaction_count,seg_unique_user_count,casback_amount
"2024-05-24 18:30:00",2024-05-21T11:32:51,c272384f-806d-4215-9f8f-185c0c1b891d,aab2b524-1602-ef11-a574-b8cef6052491,LAPSED,,304142415711188,AUD,36,76.80,E-COMMERCE,210,"Sealife Sydney Australia",Sydney,Australia,Entertainment,285,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,36,35,3.84
"2024-05-24 18:15:00",2024-05-22T01:38:47,b02e14f8-1941-4a8c-b659-1205c6a802f8,b7d113fd-3402-ef11-a574-b8cef6052491,NEW,,384143059274016,AUD,36,96.00,E-COMMERCE,210,"Sealife Sydney Australia",Sydney,Australia,Entertainment,285,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,36,35,4.80
"2024-05-24 18:15:00",2024-05-22T04:04:37,257c14df-5d73-4631-88c8-6fa1a18d2b07,649e581b-f301-ef11-a574-b8cef6052491,LOYAL,,384143146778907,AUD,36,321.91,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,32.19
"2024-05-24 18:00:00",2024-05-21T22:01:07,343fd552-6d3f-4f4c-8834-3886871ea90b,f4e4c7bd-2102-ef11-a574-b8cef6052491,,,584142792674762,AUD,36,76.98,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,5.38
"2024-05-24 18:00:00",2024-05-22T07:07:01,1753c7d2-512d-45af-b9c1-80ee26006c2a,4f0e69a5-1a02-ef11-a574-b8cef6052491,LAPSED,,584143256218851,AUD,36,78.95,IN-STORE,255,"Shoes & Sox",Malvern,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,3.94
"2024-05-24 17:30:00",2024-05-21T10:53:28,e0236ec6-20b3-4209-9764-6a638d952339,ef2a7cb1-0902-ef11-a574-b8cef6052491,,,304142392086405,AUD,36,46.94,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,3.28
"2024-05-24 17:00:00",2024-05-22T07:07:37,55aa93a5-e51e-4bdd-a78e-bc966d5b4e36,8b8b0e84-55ed-ec11-8162-1c98ec1324d5,,,584143256575538,AUD,36,87.26,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,6.10
"2024-05-24 16:45:00",2024-05-22T08:23:23,2fed2c40-28e9-456e-a32a-d7b08ea7a4bc,b066b2ce-2702-ef11-a574-b8cef6052491,,,304143302034454,AUD,36,49.94,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,3.49
"2024-05-24 16:30:00",2024-05-22T05:04:18,54c76ecb-5f68-48cb-9da3-63ba5ec827af,757a4bc0-f801-ef11-a574-b8cef6052491,NEW,,464143182581025,AUD,36,180.00,E-COMMERCE,266,Converse,Melbourne,Australia,"Fashion & Retail",337,"Get 5% Cashback on your 1st purchase",293,NULL,PERCENTAGE,5.0,NULL,NO,ONLY,1,35,35,9.00
"2024-05-24 16:15:00",2024-05-21T12:54:21,e517f585-3bc6-494d-8a79-7b883ebbbc9e,91cfd8a8-0602-ef11-a574-b8cef6052491,,,384142464610990,AUD,36,99.97,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,6.99
"2024-05-24 16:15:00",2024-05-22T03:04:08,b3d1844c-e3ed-49d0-b71b-b6600c938581,2018b42f-e104-ee11-8177-1c98ec1324d5,,,384143110488083,AUD,36,56.94,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,3.98
"2024-05-24 16:15:00",2024-05-21T11:49:03,693403ac-13eb-48b3-bab1-70fcd0a506b3,62d48f2c-2602-ef11-a574-b8cef6052491,,,304142425437699,AUD,36,41.93,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,2.93
"2024-05-24 16:00:00",2024-05-22T04:51:51,9fe9e301-ece8-4450-a45b-92b3b0b1ce21,84ac8ef7-0e02-ef11-a574-b8cef6052491,NEW,,304143175114302,AUD,36,73.00,E-COMMERCE,266,Converse,Melbourne,Australia,"Fashion & Retail",337,"Get 5% Cashback on your 1st purchase",293,NULL,PERCENTAGE,5.0,NULL,NO,ONLY,1,35,35,3.65
"2024-05-24 15:45:00",2024-05-21T11:38:48,f0846662-710b-4863-aec3-7c22c4bd7ff0,6d4a105a-f701-ef11-a574-b8cef6052491,NEW,,384142419287355,AUD,36,198.00,E-COMMERCE,214,"SEALIFE Melbourne Australia",Melbourne,Australia,Entertainment,290,"Get 5% Cashback on All Purchases",243,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,32,31,9.90
"2024-05-24 15:45:00",2024-05-21T22:58:17,60440ea8-7d99-4edc-af8b-688c1ac265fc,939e9c00-0502-ef11-a574-b8cef6052491,,,384142826971379,AUD,36,89.98,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,6.29
"2024-05-24 15:30:00",2024-05-21T22:52:45,9e48d5c5-8264-4e40-8355-6ab91736021c,5d7de8d8-d301-ef11-a574-b8cef6052491,LAPSED,,584142823651767,AUD,36,109.09,E-COMMERCE,240,"Automotive Superstore","Castle Hill",Australia,Retailers,312,"Get 2% Cashback on All Purchases",257,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,87,86,2.18
"2024-05-24 15:15:00",2024-05-21T21:58:12,d5950e54-ec8d-42f4-b341-7851018f9ae3,3f166377-3102-ef11-a574-b8cef6052491,NEW,,584142790926282,AUD,36,102.00,E-COMMERCE,210,"Sealife Sydney Australia",Sydney,Australia,Entertainment,285,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,36,35,5.09
"2024-05-24 14:30:00",2024-05-22T06:00:26,c585776f-c8a6-46dd-8829-6a9ae0a0dd3a,33f7afee-0402-ef11-a574-b8cef6052491,NEW,,464143216266610,AUD,36,150.00,E-COMMERCE,266,Converse,Melbourne,Australia,"Fashion & Retail",337,"Get 5% Cashback on your 1st purchase",293,NULL,PERCENTAGE,5.0,NULL,NO,ONLY,1,35,35,7.50
"2024-05-24 14:30:00",2024-05-22T08:16:18,87213a28-b866-4f0b-99f9-e873587a900b,f55bccc8-2002-ef11-a574-b8cef6052491,NEW,,384143297785678,AUD,36,205.00,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,20.50
"2024-05-24 14:15:00",2024-05-21T23:49:43,f32bfd8a-4de3-47d3-9a8f-415472ee6d56,c6bdeb8a-3302-ef11-a574-b8cef6052491,,,584142857832354,AUD,36,16.94,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,1.18
"2024-05-24 14:15:00",2024-05-22T03:51:23,9c1316b3-2fdd-4ad3-9daf-35bdfb74041c,a3486a96-0002-ef11-a574-b8cef6052491,LOYAL,,304143138836152,AUD,36,102.90,IN-STORE,255,"Shoes & Sox",Chermside,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,5.14
"2024-05-24 14:00:00",2024-05-22T07:34:55,ce26c4db-ffd8-4bd5-8c6e-10fcd6d68e7b,b1c56709-d501-ef11-a574-b8cef6052491,NEW,,584143272959524,AUD,36,194.12,E-COMMERCE,240,"Automotive Superstore","Castle Hill",Australia,Retailers,312,"Get 2% Cashback on All Purchases",257,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,87,86,3.88
"2024-05-24 14:00:00",2024-05-21T02:23:45,5dfce03b-6bb6-4445-b64d-931cdbef3619,bdc2772f-fe01-ef11-a574-b8cef6052491,NEW,,384142086252384,AUD,36,239.93,E-COMMERCE,221,"Novo Shoes Online",Brooklyn,,"Fashion & Retail",283,"Spend $100 and get 15% Cashback",241,NULL,PERCENTAGE,15.0,100.00,YES,NULL,NULL,13,13,35.98
"2024-05-24 13:45:00",2024-05-22T03:37:01,b2994da6-ed12-4710-b850-389af9ea4703,b176aa9a-2902-ef11-a574-b8cef6052491,NEW,,304143130218154,AUD,36,230.00,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,23.00
"2024-05-24 13:15:00",2024-05-22T09:07:19,831ef634-b173-4e97-889d-f12a6d38c38e,a892e6af-fa01-ef11-a574-b8cef6052491,,,584143328398195,AUD,36,56.93,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,3.98
"2024-05-24 13:15:00",2024-05-22T05:56:30,7ed6e5bf-4f6f-43a6-976a-3f360519a3d1,e493c19e-1202-ef11-a574-b8cef6052491,NEW,,464143213900988,AUD,36,188.00,E-COMMERCE,233,Modibodi,Rozelle,Australia,Retailers,310,"Get 7% Cashback on your 1st purchase",255,NULL,PERCENTAGE,7.0,NULL,NO,ONLY,1,57,57,13.16
"2024-05-24 13:15:00",2024-05-22T02:49:54,6a41a5b3-f5d8-44b0-a4ca-0ce978abe3e4,a96b6dcf-1302-ef11-a574-b8cef6052491,NEW,,384143101943658,AUD,36,75.99,E-COMMERCE,265,"2XU Online",Cremorne,Australia,"Fashion & Retail",335,"Get 5% Cashback on your 1st purchase",293,NULL,PERCENTAGE,5.0,NULL,NO,ONLY,1,26,26,3.79
"2024-05-24 13:15:00",2024-05-22T09:56:28,5b9a34af-a338-447d-ba0d-11d05e6b175c,1a2ed0bb-f201-ef11-a574-b8cef6052491,NEW,,384143357889900,AUD,36,259.25,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,25.92
"2024-05-24 13:00:00",2024-05-22T04:56:58,db57227c-b3e7-4f1f-9503-f8fbb0264566,d2ddaf43-2502-ef11-a574-b8cef6052491,,,384143178189824,AUD,36,84.97,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,5.94
"2024-05-24 12:45:00",2024-05-22T02:39:49,3bf41ef1-e99e-4fe7-bb0d-b39f165c1679,b6a5c13e-3502-ef11-a574-b8cef6052491,NEW,,304143095896267,AUD,36,171.00,E-COMMERCE,214,"SEALIFE Melbourne Australia",Melbourne,Australia,Entertainment,290,"Get 5% Cashback on All Purchases",243,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,32,31,8.55
"2024-05-24 12:30:00",2024-05-21T12:41:29,c76b9f32-fe8f-4889-a8d9-fbd308450397,2e599fc7-1802-ef11-a574-b8cef6052491,,,304142456891659,AUD,36,46.93,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,3.28
"2024-05-24 12:30:00",2024-05-21T12:35:49,9c799e80-5e45-45d1-97cc-4deee4d665db,608066a2-2402-ef11-a574-b8cef6052491,NEW,,464142453494494,AUD,36,86.44,E-COMMERCE,240,"Automotive Superstore","Castle Hill",Australia,Retailers,312,"Get 2% Cashback on All Purchases",257,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,87,86,1.72
"2024-05-23 23:15:00",2024-05-21T05:06:26,7851bbbc-950d-4a9e-9498-7b5be2a6b996,397e98be-2202-ef11-a574-b8cef6052491,NEW,,304142183867273,AUD,36,45.47,IN-STORE,255,"Shoes & Sox",Malvern,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,2.27
"2024-05-23 23:00:00",2024-05-20T00:42:44,fb6d6d89-de62-4ba1-b535-33856dbd0c35,8d847e54-1602-ef11-a574-b8cef6052491,NEW,,384141025646552,AUD,36,109.93,IN-STORE,223,"Novo Shoes Instore",PENRITH,Australia,"Fashion & Retail",284,"Spend $100 and get 15% Cashback",241,NULL,PERCENTAGE,15.0,100.00,YES,NULL,NULL,96,96,16.48
"2024-05-23 23:00:00",2024-05-21T01:44:09,6064c560-57d4-48b7-a21a-3a108697cb85,8c37511a-84c7-ed11-816f-1c98ec1324d5,LOYAL,"LOYAL, LAPSED",384142062499002,AUD,36,98.15,E-COMMERCE,233,Modibodi,Rozelle,Australia,Retailers,311,"Get 5% Cashback on All Purchases",256,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,14,13,4.90
"2024-05-23 22:30:00",2024-05-21T08:20:52,a569c7c6-27c9-481e-977b-448c035ed8fb,82b9225d-0f02-ef11-a574-b8cef6052491,NEW,,464142300529430,AUD,36,86.85,E-COMMERCE,240,"Automotive Superstore","Castle Hill",Australia,Retailers,312,"Get 2% Cashback on All Purchases",257,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,87,86,1.73
"2024-05-23 22:30:00",2024-05-20T23:48:03,6ee70cd5-d01b-4e34-ab6f-a08c0a8e3ddf,eee564da-d501-ef11-a574-b8cef6052491,LOYAL,,384141856831563,AUD,36,109.95,IN-STORE,255,"Shoes & Sox",Marooychydore,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,5.49
"2024-05-23 22:15:00",2024-05-21T07:14:34,d443685d-3399-438f-a188-749f119a9bb7,b1434677-38eb-ee11-abba-043f72dce83d,,,384142260741160,AUD,36,49.98,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,3.49
"2024-05-23 22:15:00",2024-05-20T22:46:37,a0c0d8d4-c677-4c70-8fa2-873f2bfdbd8f,92c4773b-f601-ef11-a574-b8cef6052491,NEW,,464141819974908,AUD,36,105.00,E-COMMERCE,266,Converse,Melbourne,Australia,"Fashion & Retail",337,"Get 5% Cashback on your 1st purchase",293,NULL,PERCENTAGE,5.0,NULL,NO,ONLY,1,35,35,5.25
"2024-05-23 22:15:00",2024-05-21T02:11:54,8bd8cfe9-3ce5-400a-9b4a-b82c49db1399,a21ae3b3-0502-ef11-a574-b8cef6052491,,,584142079147231,AUD,36,140.95,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,9.86
"2024-05-23 22:15:00",2024-05-21T05:00:47,3d05b722-ffe3-497b-ba9c-a61c7944ca31,764cdaca-0402-ef11-a574-b8cef6052491,,,304142180474304,AUD,36,101.98,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,7.13
"2024-05-23 21:45:00",2024-05-21T02:53:53,37908754-50bd-4f28-8cdc-97d34ccf0b76,ee41dd93-2802-ef11-a574-b8cef6052491,NEW,,384142104337069,AUD,36,40.00,IN-STORE,255,"Shoes & Sox","Mt Gravatt",Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,2.00
"2024-05-23 21:45:00",2024-05-21T02:09:40,2bcc545c-941b-4fdf-bfcd-22ae0eb838be,f5d52151-0e0d-ef11-abbe-043f72dce83d,NEW,,584142077806038,AUD,36,139.97,E-COMMERCE,265,"2XU Online",Cremorne,Australia,"Fashion & Retail",335,"Get 5% Cashback on your 1st purchase",293,NULL,PERCENTAGE,5.0,NULL,NO,ONLY,1,26,26,6.99
"2024-05-23 21:30:00",2024-05-20T06:54:13,3a167a72-ac1e-45ba-95e2-8c1ee27f3fb5,2feba71a-0202-ef11-a574-b8cef6052491,NEW,,464141248537229,AUD,36,131.00,E-COMMERCE,210,"Sealife Sydney Australia",Sydney,Australia,Entertainment,285,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,36,35,6.55
"2024-05-23 21:00:00",2024-05-21T03:38:06,9d2aa24b-5878-4f7a-9aca-9d2a1d27dd5a,3c644fa0-4518-ed11-8166-1c98ec1324d6,NEW,,384142130866413,AUD,36,99.00,E-COMMERCE,214,"SEALIFE Melbourne Australia",Melbourne,Australia,Entertainment,290,"Get 5% Cashback on All Purchases",243,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,32,31,4.95
"2024-05-23 21:00:00",2024-05-21T04:37:30,938ab494-29fd-49a9-9ab2-1e1ba4e00cf7,1258844e-1602-ef11-a574-b8cef6052491,NEW,,304142166503016,AUD,36,73.95,E-COMMERCE,233,Modibodi,Rozelle,Australia,Retailers,310,"Get 7% Cashback on your 1st purchase",255,NULL,PERCENTAGE,7.0,NULL,NO,ONLY,1,57,57,5.17
"2024-05-23 20:45:00",2024-05-20T10:21:19,84af21ac-344d-4637-870c-4852b85b7589,06874266-8403-ef11-b592-043f72dce669,,,584141372790360,AUD,36,27.98,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,1.95
"2024-05-23 20:45:00",2024-05-20T07:14:17,7adb1f07-3248-48b9-be3c-51ec3b010f91,7806a103-0302-ef11-a574-b8cef6052491,NEW,,304141260575948,AUD,36,104.80,E-COMMERCE,210,"Sealife Sydney Australia",Sydney,Australia,Entertainment,285,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,36,35,5.24
"2024-05-23 20:45:00",2024-05-21T02:58:05,56924a9a-98f7-41bf-8f7d-523c8b96e811,8b71da5f-2302-ef11-a574-b8cef6052491,NEW,,384142106851788,AUD,36,33.00,E-COMMERCE,209,"Sydney Tower Eye Australia",Sydney,Australia,Entertainment,286,"Get 5% Cashback on All Purchases",243,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,15,14,1.65
"2024-05-23 20:15:00",2024-05-20T21:50:25,c4a8e017-2651-4f4d-97a5-a61835ddf5f9,c62fa937-f101-ef11-a574-b8cef6052491,NEW,,464141786258721,AUD,36,136.00,E-COMMERCE,233,Modibodi,Rozelle,Australia,Retailers,310,"Get 7% Cashback on your 1st purchase",255,NULL,PERCENTAGE,7.0,NULL,NO,ONLY,1,57,57,9.52
"2024-05-23 19:15:00",2024-05-21T10:50:52,9adeda8c-71c4-4f29-9763-04d4e737fe05,2edaa93c-1d02-ef11-a574-b8cef6052491,NEW,,384142390524595,AUD,36,349.30,E-COMMERCE,240,"Automotive Superstore","Castle Hill",Australia,Retailers,312,"Get 2% Cashback on All Purchases",257,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,87,86,6.98
"2024-05-23 19:00:00",2024-05-21T00:09:46,3a118d5e-2eaf-4e86-9ee2-968b7fd2df73,6ac6765a-1602-ef11-a574-b8cef6052491,NEW,,584142005866746,AUD,36,119.00,E-COMMERCE,266,Converse,Melbourne,Australia,"Fashion & Retail",337,"Get 5% Cashback on your 1st purchase",293,NULL,PERCENTAGE,5.0,NULL,NO,ONLY,1,35,35,5.95
"2024-05-23 18:45:00",2024-05-21T07:32:48,6681f663-1875-46cd-bafe-f916a8f58410,80453897-f101-ef11-a574-b8cef6052491,,,384142271680815,AUD,36,84.97,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,5.94
"2024-05-23 18:45:00",2024-05-20T20:14:07,4cecc6e1-20ed-45b1-92d4-d2784f9a3411,4cc1ec39-fc01-ef11-a574-b8cef6052491,NEW,,304141728477308,AUD,36,164.95,E-COMMERCE,265,"2XU Online",Cremorne,Australia,"Fashion & Retail",335,"Get 5% Cashback on your 1st purchase",293,NULL,PERCENTAGE,5.0,NULL,NO,ONLY,1,26,26,8.24
"2024-05-23 18:30:00",2024-05-21T06:04:59,cb835127-49bb-41d8-bc3e-b3f1026d1b3b,3907c400-3202-ef11-a574-b8cef6052491,LOYAL,,464142218994786,AUD,36,50.00,IN-STORE,255,"Shoes & Sox",Chermside,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,2.50
"2024-05-23 18:30:00",2024-05-20T12:25:38,40db7d0c-53e4-49fb-8260-fe9b567faa97,c58f63d5-3f02-ef11-a574-b8cef6052491,NEW,,464141447384369,AUD,36,105.00,E-COMMERCE,266,Converse,Melbourne,Australia,"Fashion & Retail",337,"Get 5% Cashback on your 1st purchase",293,NULL,PERCENTAGE,5.0,NULL,NO,ONLY,1,35,35,5.25
"2024-05-23 18:15:00",2024-05-21T06:35:03,d443685d-3399-438f-a188-749f119a9bb7,b1434677-38eb-ee11-abba-043f72dce83d,,,464142237038138,AUD,36,81.97,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,5.73
"2024-05-23 18:00:00",2024-05-21T05:52:53,c59a1158-845b-4825-a9f5-2bdeddb5f7cc,a67d4d5b-1702-ef11-a574-b8cef6052491,NEW,,584142211730982,AUD,36,1015.45,E-COMMERCE,240,"Automotive Superstore","Castle Hill",Australia,Retailers,312,"Get 2% Cashback on All Purchases",257,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,87,86,20.30
"2024-05-23 17:45:00",2024-05-21T08:31:07,bd48b3a5-97a6-482e-94e8-8b46a8a39cfa,7a16fe75-3702-ef11-a574-b8cef6052491,LOYAL,,304142306679304,AUD,36,952.35,E-COMMERCE,240,"Automotive Superstore","Castle Hill",Australia,Retailers,312,"Get 2% Cashback on All Purchases",257,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,87,86,19.04
"2024-05-23 17:30:00",2024-05-21T04:39:06,c2773c3c-51f9-4946-92fd-cdde8779e20d,a520c460-f801-ef11-a574-b8cef6052491,,,584142167468749,AUD,36,109.24,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,7.64
"2024-05-23 17:30:00",2024-05-21T04:46:55,c0561e00-204c-4e8a-b357-356dcc84ac04,657e5285-d301-ef11-a574-b8cef6052491,NEW,,464142172158659,AUD,36,518.00,E-COMMERCE,240,"Automotive Superstore","Castle Hill",Australia,Retailers,312,"Get 2% Cashback on All Purchases",257,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,87,86,10.36
"2024-05-23 17:30:00",2024-05-21T09:57:53,9033bdf0-50b2-4a40-98f2-e41ae55e2939,eda57451-3602-ef11-a574-b8cef6052491,,,584142358737336,AUD,36,119.97,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,8.39
"2024-05-23 17:30:00",2024-05-21T03:19:28,8c45a0c4-ba15-4e35-b6d9-79089ce08bcd,5db0865b-d301-ef11-a574-b8cef6052491,NEW,,584142119681702,AUD,36,99.00,E-COMMERCE,240,"Automotive Superstore","Castle Hill",Australia,Retailers,312,"Get 2% Cashback on All Purchases",257,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,87,86,1.98
"2024-05-23 17:15:00",2024-05-21T00:18:18,16f53bd6-505e-4407-9ea3-9554e422b922,49351b42-ff01-ef11-a574-b8cef6052491,,,384142010989374,AUD,36,41.94,E-COMMERCE,268,Glassons,"South Yarra",Australia,"Fashion & Retail",346,"Get 7% Cashback on All Purchases",298,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,115,112,2.93
"2024-05-23 17:00:00",2024-05-21T03:46:09,cd25391a-838d-4db3-8ec1-0fa754925570,48f33845-0f02-ef11-a574-b8cef6052491,LOYAL,,464142135693170,AUD,36,199.00,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,19.89
"2024-05-23 17:00:00",2024-05-20T21:00:28,bbf190cc-db71-402c-aeb6-3c71396db5e7,673ac5d2-0d02-ef11-a574-b8cef6052491,LOYAL,,464141756285598,AUD,36,156.00,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,15.60
"2024-05-23 17:00:00",2024-05-21T00:37:51,0c855b30-5fac-445b-9a82-cdd3a8e69d18,e37d3433-2e02-ef11-a574-b8cef6052491,NEW,,464142022713419,AUD,36,40.20,E-COMMERCE,258,"City Perfume",Milperra,Australia,Retailers,322,"Get 7% Cashback on All Purchases",239,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,7,7,2.81
"2024-05-22 20:00:00",2024-05-13T09:20:51,4cd827c8-7f46-4037-b5aa-4195af248884,fa3de930-2402-ef11-a574-b8cef6052491,NEW,,584134336518458,AUD,36,133.00,E-COMMERCE,266,Converse,Melbourne,Australia,"Fashion & Retail",337,"Get 5% Cashback on your 1st purchase",293,NULL,PERCENTAGE,5.0,NULL,NO,ONLY,1,35,35,6.65
"2024-05-22 19:15:00",2024-05-12T07:52:34,8399d60c-f6b6-4a50-a390-29da99d79702,282b7713-f007-ed11-8162-1c98ec1324d5,NEW,,584133283545160,AUD,36,98.47,E-COMMERCE,265,"2XU Online",Cremorne,Australia,"Fashion & Retail",335,"Get 5% Cashback on your 1st purchase",293,NULL,PERCENTAGE,5.0,NULL,NO,ONLY,1,26,26,4.92
